window_id,record_type,stage,n,share_per_mille,detail,ball_x_min,ball_x_max,ball_y_min,ball_y_max,player_x_min,player_x_max,player_y_min,player_y_max,source_height,join_source,ratio_x,ratio_y,ball_shift,share_per_mille_of_eligible
fiba-jFUMvm_epUE_s6740,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,,,m30,
fiba-jFUMvm_epUE_s6740,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,,,m30,
fiba-jFUMvm_epUE_s6740,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,,,m30,
fiba-jFUMvm_epUE_s6740,coordinate,detected_ball_vs_player_px,000000,,image_px_ranges,,,,,,,,,1080,px,,,m30,
fiba-jFUMvm_epUE_s6740,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
fiba-jFUMvm_epUE_s6740,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000004,0067,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000004,0067,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000005,,image_px_ranges,105.000,106.000,918.000,918.000,143.487,1890.000,530.502,1120.264,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000004,0067,age=0,,,,,,,,,1080,px,0.001145,0.000000,0,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000004,0067,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000004,0067,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000005,,image_px_ranges,83.000,85.000,499.000,500.000,143.487,1890.000,530.502,1120.264,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000004,0067,age=0,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000014,0233,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000014,0233,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000015,,image_px_ranges,103.000,106.000,916.000,918.000,143.487,1890.000,530.502,1120.264,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000014,0233,age=0,,,,,,,,,1080,px,0.001718,0.003391,p30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,detected_ball,000005,0083,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,player_rows,000005,0083,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,coordinate,detected_ball_vs_player_px,000005,,image_px_ranges,103.000,104.000,918.000,918.000,143.487,1890.000,530.502,1120.264,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,age,detected_ball_age_frames,000005,0083,age=0,,,,,,,,,1080,px,0.000573,0.000000,m30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s2352,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,10000
eurocup-Y6POC6V1Y5E_s2352,stage,any_ball_row,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,3000
eurocup-Y6POC6V1Y5E_s2352,stage,detected_ball,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,3000
eurocup-Y6POC6V1Y5E_s2352,stage,player_rows,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,3000
eurocup-Y6POC6V1Y5E_s2352,stage,player_within_radius,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,1000
eurocup-Y6POC6V1Y5E_s2352,stage,prerequisite_available,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,1000
eurocup-Y6POC6V1Y5E_s2352,stage,motion_agreement,000002,0033,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,333
eurocup-Y6POC6V1Y5E_s2352,stage,accepted_ownership,000002,0033,full_frame_denominator,,,,,,,,,1080,px,0.811336,0.292776,0,333
eurocup-Y6POC6V1Y5E_s2352,coordinate,detected_ball_vs_player_px,000019,,image_px_ranges,-71.000,1454.000,768.000,980.000,31.136,1910.752,307.897,1032.000,1080,px,0.811336,0.292776,0,
eurocup-Y6POC6V1Y5E_s2352,age,detected_ball_age_frames,000018,0300,age=0,,,,,,,,,1080,px,0.811336,0.292776,0,
eurocup-Y6POC6V1Y5E_s2352,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s2352,exclusion,missing_px_coordinate,000002,0033,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,player_within_radius,000002,0033,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,prerequisite_available,000002,0033,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,motion_agreement,000001,0017,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,accepted_ownership,000001,0017,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,13.000,876.000,332.000,475.000,31.136,1910.752,307.897,1032.000,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,court_map,,,0,
eurocup-Y6POC6V1Y5E_s2352,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,20000
eurocup-Y6POC6V1Y5E_s2352,stage,any_ball_row,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,6000
eurocup-Y6POC6V1Y5E_s2352,stage,detected_ball,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,6000
eurocup-Y6POC6V1Y5E_s2352,stage,player_rows,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,6000
eurocup-Y6POC6V1Y5E_s2352,stage,player_within_radius,000003,0050,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,1000
eurocup-Y6POC6V1Y5E_s2352,stage,prerequisite_available,000003,0050,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,1000
eurocup-Y6POC6V1Y5E_s2352,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,0
eurocup-Y6POC6V1Y5E_s2352,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.244199,0.309348,p30,0
eurocup-Y6POC6V1Y5E_s2352,coordinate,detected_ball_vs_player_px,000019,,image_px_ranges,-71.000,388.000,756.000,980.000,31.136,1910.752,307.897,1032.000,1080,px,0.244199,0.309348,p30,
eurocup-Y6POC6V1Y5E_s2352,age,detected_ball_age_frames,000018,0300,age=0,,,,,,,,,1080,px,0.244199,0.309348,p30,
eurocup-Y6POC6V1Y5E_s2352,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s2352,exclusion,missing_px_coordinate,000002,0033,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
eurocup-Y6POC6V1Y5E_s2352,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,30000
eurocup-Y6POC6V1Y5E_s2352,stage,any_ball_row,000016,0267,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,8000
eurocup-Y6POC6V1Y5E_s2352,stage,detected_ball,000016,0267,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,8000
eurocup-Y6POC6V1Y5E_s2352,stage,player_rows,000016,0267,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,8000
eurocup-Y6POC6V1Y5E_s2352,stage,player_within_radius,000003,0050,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,1500
eurocup-Y6POC6V1Y5E_s2352,stage,prerequisite_available,000002,0033,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,1000
eurocup-Y6POC6V1Y5E_s2352,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,0
eurocup-Y6POC6V1Y5E_s2352,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.747493,0.193343,m30,0
eurocup-Y6POC6V1Y5E_s2352,coordinate,detected_ball_vs_player_px,000017,,image_px_ranges,49.000,1454.000,768.000,908.000,31.136,1910.752,307.897,1032.000,1080,px,0.747493,0.193343,m30,
eurocup-Y6POC6V1Y5E_s2352,age,detected_ball_age_frames,000016,0267,age=0,,,,,,,,,1080,px,0.747493,0.193343,m30,
eurocup-Y6POC6V1Y5E_s2352,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
eurocup-Y6POC6V1Y5E_s2352,exclusion,missing_px_coordinate,000004,0067,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
lnb-1CBY-LXG8VA_s6525,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,60000
lnb-1CBY-LXG8VA_s6525,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,20000
lnb-1CBY-LXG8VA_s6525,stage,detected_ball,000008,0133,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,8000
lnb-1CBY-LXG8VA_s6525,stage,player_rows,000008,0133,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,8000
lnb-1CBY-LXG8VA_s6525,stage,player_within_radius,000001,0017,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,1000
lnb-1CBY-LXG8VA_s6525,stage,prerequisite_available,000001,0017,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,1000
lnb-1CBY-LXG8VA_s6525,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,0
lnb-1CBY-LXG8VA_s6525,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.015188,0.003676,0,0
lnb-1CBY-LXG8VA_s6525,coordinate,detected_ball_vs_player_px,000008,,image_px_ranges,265.000,282.000,223.000,226.000,-69.123,1971.995,78.182,1166.417,1080,px,0.015188,0.003676,0,
lnb-1CBY-LXG8VA_s6525,age,detected_ball_age_frames,000008,0133,age=0,,,,,,,,,1080,px,0.015188,0.003676,0,
lnb-1CBY-LXG8VA_s6525,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
lnb-1CBY-LXG8VA_s6525,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
lnb-1CBY-LXG8VA_s6525,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
