frame_approx,video_sec,game_clock_sec,period,score_home,score_away,score_margin,shot_clock_est
6653,111,111,1,8,6,2,13.0
6713,112,112,1,8,6,2,12.0
6773,113,113,1,8,6,2,11.0
6833,114,114,1,8,6,2,10.0
6893,115,115,1,8,6,2,9.0
6953,116,116,1,8,6,2,8.0
7012,117,117,1,8,6,2,7.0
7072,118,118,1,8,6,2,6.0
7132,119,119,1,8,6,2,5.0
7192,120,120,1,8,6,2,4.0
7252,121,121,1,8,6,2,3.0
7312,122,122,1,8,6,2,2.0
7372,123,123,1,10,6,4,24.0
7432,124,124,1,10,6,4,23.0
7492,125,125,1,10,6,4,22.0
7552,126,126,1,10,6,4,21.0
7612,127,127,1,10,6,4,20.0
7672,128,128,1,10,6,4,19.0
7732,129,129,1,10,6,4,18.0
7792,130,130,1,10,6,4,17.0
7852,131,131,1,10,9,1,24.0
7912,132,132,1,10,9,1,23.0
7972,133,133,1,10,9,1,22.0
8031,134,134,1,10,9,1,21.0
8091,135,135,1,10,9,1,20.0
8151,136,136,1,10,9,1,19.0
8211,137,137,1,10,9,1,18.0
8271,138,138,1,10,9,1,17.0
8331,139,139,1,10,9,1,16.0
8391,140,140,1,10,9,1,15.0
8451,141,141,1,10,9,1,14.0
8511,142,142,1,10,9,1,13.0
8571,143,143,1,10,9,1,12.0
8631,144,144,1,10,9,1,11.0
8691,145,145,1,10,9,1,10.0
8751,146,146,1,12,9,3,24.0
8811,147,147,1,12,9,3,23.0
8871,148,148,1,12,9,3,22.0
8931,149,149,1,12,9,3,21.0
8991,150,150,1,12,9,3,20.0
9050,151,151,1,12,9,3,19.0
9110,152,152,1,12,9,3,18.0
9170,153,153,1,12,9,3,17.0
9230,154,154,1,12,9,3,16.0
9290,155,155,1,12,9,3,15.0
9350,156,156,1,12,9,3,14.0
9410,157,157,1,12,9,3,13.0
9470,158,158,1,12,9,3,12.0
9530,159,159,1,12,9,3,11.0
9590,160,160,1,12,9,3,10.0
9650,161,161,1,12,12,0,24.0
9710,162,162,1,12,12,0,23.0
9770,163,163,1,12,12,0,22.0
9830,164,164,1,12,12,0,21.0
9890,165,165,1,12,12,0,20.0
9950,166,166,1,12,12,0,19.0
10009,167,167,1,12,12,0,18.0
10069,168,168,1,12,12,0,17.0
10129,169,169,1,12,12,0,16.0
10189,170,170,1,12,12,0,15.0
10249,171,171,1,12,12,0,14.0
10309,172,172,1,12,12,0,13.0
10369,173,173,1,12,12,0,12.0
10429,174,174,1,12,12,0,11.0
10489,175,175,1,12,12,0,10.0
10549,176,176,1,12,12,0,9.0
10609,177,177,1,12,12,0,8.0
10669,178,178,1,12,12,0,7.0
10729,179,179,1,12,12,0,6.0
10789,180,180,1,12,12,0,5.0
10849,181,181,1,12,12,0,4.0
10909,182,182,1,12,12,0,3.0
10969,183,183,1,12,12,0,2.0
11028,184,184,1,12,12,0,1.0
11088,185,185,1,12,12,0,0.0
11148,186,186,1,12,12,0,14.0
11208,187,187,1,12,12,0,13.0
11268,188,188,1,12,12,0,12.0
11328,189,189,1,12,12,0,11.0
11388,190,190,1,12,12,0,10.0
11448,191,191,1,12,12,0,9.0
11508,192,192,1,12,12,0,8.0
11568,193,193,1,12,12,0,7.0
11628,194,194,1,14,12,2,24.0
11688,195,195,1,14,12,2,23.0
11748,196,196,1,14,12,2,22.0
11808,197,197,1,14,12,2,21.0
11868,198,198,1,14,12,2,20.0
11928,199,199,1,14,12,2,19.0
11988,200,200,1,14,12,2,18.0
12047,201,201,1,14,12,2,17.0
12107,202,202,1,14,12,2,16.0
12167,203,203,1,14,12,2,15.0
12227,204,204,1,14,12,2,14.0
12287,205,205,1,14,12,2,13.0
12347,206,206,1,14,12,2,14.0
12407,207,207,1,14,12,2,13.0
12467,208,208,1,14,12,2,12.0
12527,209,209,1,14,12,2,11.0
12587,210,210,1,14,12,2,10.0
12647,211,211,1,14,12,2,9.0
12707,212,212,1,14,12,2,8.0
12767,213,213,1,14,12,2,14.0
12827,214,214,1,14,12,2,13.0
12887,215,215,1,14,12,2,12.0
12947,216,216,1,14,12,2,11.0
13006,217,217,1,14,12,2,10.0
13066,218,218,1,14,12,2,9.0
13126,219,219,1,14,12,2,8.0
13186,220,220,1,14,12,2,7.0
13246,221,221,1,14,12,2,6.0
13306,222,222,1,14,12,2,5.0
13366,223,223,1,14,12,2,4.0
13426,224,224,1,14,12,2,3.0
13486,225,225,1,14,12,2,2.0
13546,226,226,1,14,12,2,1.0
13606,227,227,1,14,12,2,0.0
13666,228,228,1,14,12,2,0.0
