section_name,game_id,offset_s,pool,sport,status,finished_at,rows,decoded_frames,evaluated_frames,stride,source_fps,source_resolution,unique_frames,frame_size_source,tracking_path,tracking_sha256,tracking_bytes,ball_path,ball_sha256,ball_bytes,eligible,ineligible_reason,selected,select_index
0022500630_s300,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788819577,2027,4496,1499,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s3300,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788829060,4137,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s3900,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788828795,5176,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s4500,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788827853,465,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s5400,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788851686,1627,3900,1300,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s6000,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788851924,3281,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0022500630_s6600,,,G370_FRESH_POD_2026-09-10,nba,tracked,1788852111,2770,3897,1299,3,29.97002997002997,640x360,,,,,,,,,0,not_source_pinnable,0,
0KIBu1jQBL8_s1205,0KIBu1jQBL8,1205,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789056579,1786,3897,1299,3,29.97002997002997,1920x1080,000269,estimated,/workspace/g370_snapshot/0KIBu1jQBL8_s1205/tracking_data.csv,76327cf92f02586536d0cbbc4602a63a6d0633c6cd49a71b84ec332885e1ce4f,726038,/workspace/g370_snapshot/0KIBu1jQBL8_s1205/ball_tracking.csv,0d24267d95c22a657e7994eb57598bf1611eb5cb75218d9b505f9c1af83f9a3e,031273,1,,1,000000
0KIBu1jQBL8_s2320,0KIBu1jQBL8,2320,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789056519,1213,3897,1299,3,29.97002997002997,1920x1080,000224,estimated,/workspace/g370_snapshot/0KIBu1jQBL8_s2320/tracking_data.csv,050362647a10944556a6561cba0c0c4b82ef9c77115fa2b03632d08fdd52da9f,489528,/workspace/g370_snapshot/0KIBu1jQBL8_s2320/ball_tracking.csv,10bd56c60fb9263c32e5f70930bcd12ac95a8afbab0fc21370ca500d583e9cc5,027332,1,,1,000001
0KIBu1jQBL8_s3435,0KIBu1jQBL8,3435,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789056620,3020,3897,1299,3,29.97002997002997,1920x1080,000798,estimated,/workspace/g370_snapshot/0KIBu1jQBL8_s3435/tracking_data.csv,0f4bae8f732717b687a3cc421001816d53b3d44ade8032700b90c76d8460c1ce,1252896,/workspace/g370_snapshot/0KIBu1jQBL8_s3435/ball_tracking.csv,a7a5c0561a5de66cb0624a3dbc8456f75627be82b5dc252126c1e6be7c443937,035572,1,,1,000002
0KIBu1jQBL8_s4550,0KIBu1jQBL8,4550,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789056660,2433,3897,1299,3,29.97002997002997,1920x1080,000499,estimated,/workspace/g370_snapshot/0KIBu1jQBL8_s4550/tracking_data.csv,a0d157413caf8ea41b78e016a9d980a5de04cc6d699f9c9715449bb5a8150b64,978387,/workspace/g370_snapshot/0KIBu1jQBL8_s4550/ball_tracking.csv,3b8c950c7dc81980cba14703d8e5725844c786f27d6a210a37db3f77e6f1a70e,032435,1,,1,000003
0KIBu1jQBL8_s5665,0KIBu1jQBL8,5665,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789056741,5491,3897,1299,3,29.97002997002997,1920x1080,000963,estimated,/workspace/g370_snapshot/0KIBu1jQBL8_s5665/tracking_data.csv,8eda0755236c49ba2f74a258ac00d0aa7dcef23fa04df8256116b36f712bb491,2186941,/workspace/g370_snapshot/0KIBu1jQBL8_s5665/ball_tracking.csv,ceffce56abfcd748a85ef3b8e0e1bd756f4f8359cede5a5dcf3df5872bc0f68e,035768,1,,1,000004
0KIBu1jQBL8_s90,0KIBu1jQBL8,90,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789056701,489,3897,1299,3,29.97002997002997,1920x1080,000231,estimated,/workspace/g370_snapshot/0KIBu1jQBL8_s90/tracking_data.csv,16a491aadea13a09e16c645c2a89187c8a848a8936273b74c3bf6a34bc987a92,182897,/workspace/g370_snapshot/0KIBu1jQBL8_s90/ball_tracking.csv,83f87588e1ce5f13a31a2700130a3a62c69f1de47c95b4563ee78bc5f9293a34,032852,1,,1,000005
1E5Rw89keTg_s312,1E5Rw89keTg,312,G370_FRESH_POD_2026-09-10,wnba,tracked,1789059029,4020,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/g370_snapshot/1E5Rw89keTg_s312/tracking_data.csv,0a070258c15b1672be147253f51a1bed8eba33a62df1c5bb509c43a87a335748,1592054,/workspace/g370_snapshot/1E5Rw89keTg_s312/ball_tracking.csv,93039c99e7ba0efeb85ca62fabeaf5b829eb48e50efd762b17091216ab23d4f5,032569,1,,1,000006
1E5Rw89keTg_s534,1E5Rw89keTg,534,G370_FRESH_POD_2026-09-10,wnba,tracked,1789059110,4292,3898,1300,3,29.97002997002997,1920x1080,000989,estimated,/workspace/g370_snapshot/1E5Rw89keTg_s534/tracking_data.csv,5c1324e79f638659918bc3f1200c536edadd655a16f2f8e63c1e0762b348e6f3,1688919,/workspace/g370_snapshot/1E5Rw89keTg_s534/ball_tracking.csv,96e0b84659e3148ab43de1f9a05571f8fcd5de5684664b97890e4fc727e2a15f,034526,1,,1,000007
1E5Rw89keTg_s90,1E5Rw89keTg,90,G370_FRESH_POD_2026-09-10,wnba,tracked,1789059131,3596,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/g370_snapshot/1E5Rw89keTg_s90/tracking_data.csv,f9a05313f36ad1e4f0131d76c2f4b45b843dd65dccda88b20c52deb99cbdcc7d,1405606,/workspace/g370_snapshot/1E5Rw89keTg_s90/ball_tracking.csv,c59b81dd6a97cb84057bce39a66d542d3a8be65890de16e51972c23c56564695,032752,1,,1,000008
1zPhldjbJnU_s1196,1zPhldjbJnU,1196,G370_FRESH_POD_2026-09-10,wnba,tracked,1788913678,4017,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s2302,1zPhldjbJnU,2302,G370_FRESH_POD_2026-09-10,wnba,tracked,1788913821,2834,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s3408,1zPhldjbJnU,3408,G370_FRESH_POD_2026-09-10,wnba,tracked,1788913984,4316,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s4514,1zPhldjbJnU,4514,G370_FRESH_POD_2026-09-10,wnba,tracked,1788914045,3768,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s5620,1zPhldjbJnU,5620,G370_FRESH_POD_2026-09-10,wnba,tracked,1788914045,5636,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
1zPhldjbJnU_s90,1zPhldjbJnU,90,G370_FRESH_POD_2026-09-10,wnba,tracked,1788914005,3450,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s1339,3fT6aYz2N9w,1339,G370_FRESH_POD_2026-09-10,nba,tracked,1788911836,5158,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s2588,3fT6aYz2N9w,2588,G370_FRESH_POD_2026-09-10,nba,tracked,1788911919,4256,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s3837,3fT6aYz2N9w,3837,G370_FRESH_POD_2026-09-10,nba,thin,1788912164,0,,,,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s5086,3fT6aYz2N9w,5086,G370_FRESH_POD_2026-09-10,nba,tracked,1788912307,632,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s6335,3fT6aYz2N9w,6335,G370_FRESH_POD_2026-09-10,nba,thin,1788911919,0,,,,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
3fT6aYz2N9w_s90,3fT6aYz2N9w,90,G370_FRESH_POD_2026-09-10,nba,tracked,1788912226,5217,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
4PH6yOSvcs4_s1511,4PH6yOSvcs4,1511,G370_FRESH_POD_2026-09-10,nba,thin,1788857154,0,,,,59.94006241189409,1920x1080,,,,,,,,,0,not_fresh,0,
4PH6yOSvcs4_s2932,4PH6yOSvcs4,2932,G370_FRESH_POD_2026-09-10,nba,thin,1788857239,0,,,,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
4PH6yOSvcs4_s90,4PH6yOSvcs4,90,G370_FRESH_POD_2026-09-10,nba,tracked,1788859224,1745,8020,1337,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s1420,50pp-OqYVok,1420,G370_FRESH_POD_2026-09-10,nba,thin,1788912962,0,,,,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s2750,50pp-OqYVok,2750,G370_FRESH_POD_2026-09-10,nba,tracked,1788912900,4508,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s4080,50pp-OqYVok,4080,G370_FRESH_POD_2026-09-10,nba,tracked,1788913186,6016,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s5410,50pp-OqYVok,5410,G370_FRESH_POD_2026-09-10,nba,tracked,1788913267,4194,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s6740,50pp-OqYVok,6740,G370_FRESH_POD_2026-09-10,nba,thin,1788912595,0,,,,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
50pp-OqYVok_s90,50pp-OqYVok,90,G370_FRESH_POD_2026-09-10,nba,tracked,1788913431,3929,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s1436,5PNHcMafoX8,1436,G370_FRESH_POD_2026-09-10,nba,tracked,1788879846,1067,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s2782,5PNHcMafoX8,2782,G370_FRESH_POD_2026-09-10,nba,tracked,1788879493,145,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s4128,5PNHcMafoX8,4128,G370_FRESH_POD_2026-09-10,nba,tracked,1788880158,5744,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s5474,5PNHcMafoX8,5474,G370_FRESH_POD_2026-09-10,nba,tracked,1788879971,5075,3898,1300,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s6820,5PNHcMafoX8,6820,G370_FRESH_POD_2026-09-10,nba,tracked,1788879950,5100,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5PNHcMafoX8_s90,5PNHcMafoX8,90,G370_FRESH_POD_2026-09-10,nba,tracked,1788879825,2544,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5TiTjV1JPW8_s401,5TiTjV1JPW8,401,G370_FRESH_POD_2026-09-10,nba,tracked,1788853655,2486,7836,1306,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
5TiTjV1JPW8_s60,5TiTjV1JPW8,60,G370_FRESH_POD_2026-09-10,nba,tracked,1788853655,1941,7796,1300,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
5TiTjV1JPW8_s742,5TiTjV1JPW8,742,G370_FRESH_POD_2026-09-10,nba,tracked,1788853696,555,7903,1318,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s1207,5U9k1U6nN-g,1207,G370_FRESH_POD_2026-09-10,nba,tracked,1788875665,2989,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s2324,5U9k1U6nN-g,2324,G370_FRESH_POD_2026-09-10,nba,tracked,1788875623,4257,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s3441,5U9k1U6nN-g,3441,G370_FRESH_POD_2026-09-10,nba,tracked,1788875834,5990,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s4558,5U9k1U6nN-g,4558,G370_FRESH_POD_2026-09-10,nba,tracked,1788876441,5219,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
5U9k1U6nN-g_s90,5U9k1U6nN-g,90,G370_FRESH_POD_2026-09-10,nba,tracked,1788876924,4065,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
6FlZaoWSfFw_s337,6FlZaoWSfFw,337,G370_FRESH_POD_2026-09-10,wnba,tracked,1789059836,4491,3898,1300,3,29.97002997002997,1920x1080,001000,estimated,/workspace/g370_snapshot/6FlZaoWSfFw_s337/tracking_data.csv,22f2972ef20394eaea4e7ab43cd51b813ac005c0832f96f194b3dcc41595f75b,1801190,/workspace/g370_snapshot/6FlZaoWSfFw_s337/ball_tracking.csv,4129ade6d08d2c708c48929b7d0292c38f3629f79b58099c630c0798064e278d,032348,1,,1,000009
6FlZaoWSfFw_s584,6FlZaoWSfFw,584,G370_FRESH_POD_2026-09-10,wnba,tracked,1789059856,3174,3897,1299,3,29.97002997002997,1920x1080,000800,estimated,/workspace/g370_snapshot/6FlZaoWSfFw_s584/tracking_data.csv,4e4ea59a9d6306d0e49c7eb870fb7d7058258bd20ba7b2df536693055287873e,1287167,/workspace/g370_snapshot/6FlZaoWSfFw_s584/ball_tracking.csv,69f2554565ecdac46e037befe481065a41af83b246e33b49ae9e7ede8c84d4eb,038917,1,,1,000010
6FlZaoWSfFw_s90,6FlZaoWSfFw,90,G370_FRESH_POD_2026-09-10,wnba,tracked,1789059856,4259,3897,1299,3,29.97002997002997,1920x1080,000995,estimated,/workspace/g370_snapshot/6FlZaoWSfFw_s90/tracking_data.csv,f481e4c612ccf515ae8a31839a6942cd0cee6c53407f529d77031cc33dcbec56,1563425,/workspace/g370_snapshot/6FlZaoWSfFw_s90/ball_tracking.csv,cc67aa7eca948b1f1dd3b3cdde51f37bb8f8090cb4aa6717b52fff2c047fda0b,029871,1,,1,000011
6cNq5d_NOXs_s416,6cNq5d_NOXs,416,G370_FRESH_POD_2026-09-10,nba,tracked,1788854199,1609,7817,1303,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
6cNq5d_NOXs_s60,6cNq5d_NOXs,60,G370_FRESH_POD_2026-09-10,nba,tracked,1788854261,3179,7927,1322,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
6cNq5d_NOXs_s772,6cNq5d_NOXs,772,G370_FRESH_POD_2026-09-10,nba,tracked,1788854345,3011,8097,1350,6,59.94005994005994,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s1201,7Ci3zQ5Vm4M,1201,G370_FRESH_POD_2026-09-10,wnba,thin,1788913390,0,,,,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s2312,7Ci3zQ5Vm4M,2312,G370_FRESH_POD_2026-09-10,wnba,tracked,1788913370,4257,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s3423,7Ci3zQ5Vm4M,3423,G370_FRESH_POD_2026-09-10,wnba,tracked,1788916423,6295,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s5645,7Ci3zQ5Vm4M,5645,G370_FRESH_POD_2026-09-10,wnba,tracked,1788916744,4789,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7Ci3zQ5Vm4M_s90,7Ci3zQ5Vm4M,90,G370_FRESH_POD_2026-09-10,wnba,tracked,1788916924,2001,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
7WBKNCu3NLU_s308,7WBKNCu3NLU,308,G370_FRESH_POD_2026-09-10,wnba,tracked,1788880531,6017,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
7WBKNCu3NLU_s526,7WBKNCu3NLU,526,G370_FRESH_POD_2026-09-10,wnba,tracked,1788889041,4289,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
7WBKNCu3NLU_s90,7WBKNCu3NLU,90,G370_FRESH_POD_2026-09-10,wnba,tracked,1788889315,6291,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s1358,850xnW8BoAU,1358,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788878354,6220,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s2626,850xnW8BoAU,2626,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788878229,4913,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s3894,850xnW8BoAU,3894,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788878001,732,3896,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s5162,850xnW8BoAU,5162,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788878977,3822,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
850xnW8BoAU_s90,850xnW8BoAU,90,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788878416,5322,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s1255,8kHt2bFTK6g,1255,G370_FRESH_POD_2026-09-10,wnba,tracked,1788873555,4278,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s2420,8kHt2bFTK6g,2420,G370_FRESH_POD_2026-09-10,wnba,tracked,1788873825,5386,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s3585,8kHt2bFTK6g,3585,G370_FRESH_POD_2026-09-10,wnba,tracked,1788873763,5765,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
8kHt2bFTK6g_s90,8kHt2bFTK6g,90,G370_FRESH_POD_2026-09-10,wnba,tracked,1788873534,2906,3901,1301,3,30.0,1920x1080,,,,,,,,,0,not_fresh,0,
9F5q5jCbrMI_s1270,9F5q5jCbrMI,1270,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058767,2593,7794,1299,6,59.94006497539334,1920x1080,000470,estimated,/workspace/g370_snapshot/9F5q5jCbrMI_s1270/tracking_data.csv,bca0d1849679aeddae8c47beae75f6bdcd8a2251525e46b6278aa42ccffd7406,1048714,/workspace/g370_snapshot/9F5q5jCbrMI_s1270/ball_tracking.csv,0512a1f8cd70185268b064ea3b2749361d16de826e4b83edad8e39677daa302d,014709,1,,1,000012
9F5q5jCbrMI_s2450,9F5q5jCbrMI,2450,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058787,1354,7793,1299,6,59.9400623804635,1920x1080,000437,estimated,/workspace/g370_snapshot/9F5q5jCbrMI_s2450/tracking_data.csv,fd226ec027cb2e1b885a9f2c13ce61a927828b2e9065cb8636e42df067a2caf2,533457,/workspace/g370_snapshot/9F5q5jCbrMI_s2450/ball_tracking.csv,309ac3bd4683bbeb89860ea154da4309b2eca8069f2e90903e754b94bec25345,014660,1,,1,000013
9F5q5jCbrMI_s3630,9F5q5jCbrMI,3630,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058867,1808,7793,1299,6,59.94006495011556,1920x1080,000500,estimated,/workspace/g370_snapshot/9F5q5jCbrMI_s3630/tracking_data.csv,2b6f65192eebeed8d2a6c18dc2655210de779d462db863092def0b5f4d96b585,735523,/workspace/g370_snapshot/9F5q5jCbrMI_s3630/ball_tracking.csv,2edeba863e008b922859efc08c5c5cf6f5edf10b64567de81375df18c4618f5b,018205,1,,1,000014
9F5q5jCbrMI_s4810,9F5q5jCbrMI,4810,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058867,1205,7793,1299,6,59.94006245677419,1920x1080,000500,estimated,/workspace/g370_snapshot/9F5q5jCbrMI_s4810/tracking_data.csv,e962a9bcea676489161127f9361379cea492ba9c6ae1a5152459c7581ded813f,493143,/workspace/g370_snapshot/9F5q5jCbrMI_s4810/ball_tracking.csv,e898918a1802e0ab8c20da3eac4230bce5d0d2fce8c7c2b035885f3018d2b15b,018173,1,,1,000015
9F5q5jCbrMI_s90,9F5q5jCbrMI,90,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058867,3251,7742,1291,6,59.940065096366226,1920x1080,000500,estimated,/workspace/g370_snapshot/9F5q5jCbrMI_s90/tracking_data.csv,9aec784929aaae1861afda898db86a06975a19b4fe75e8e6d5b6e6f765e72b64,1343296,/workspace/g370_snapshot/9F5q5jCbrMI_s90/ball_tracking.csv,326dc6c9235893fb7829c8fb1026ac02cbf2a72d60749fafe7cdf619410db068,017227,1,,1,000016
9sq-YMlIo9Q_s1218,9sq-YMlIo9Q,1218,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788887058,5815,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s2346,9sq-YMlIo9Q,2346,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788887874,4827,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s3474,9sq-YMlIo9Q,3474,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788887704,4085,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s4602,9sq-YMlIo9Q,4602,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788887364,4374,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s5730,9sq-YMlIo9Q,5730,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788887704,5145,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
9sq-YMlIo9Q_s90,9sq-YMlIo9Q,90,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1788887471,3808,3897,1299,3,29.97002997002997,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s1391,E-5WuXXdGSA,1391,G370_FRESH_POD_2026-09-10,nba,tracked,1788891989,3149,7787,1298,6,59.89600227025651,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s2692,E-5WuXXdGSA,2692,G370_FRESH_POD_2026-09-10,nba,tracked,1788891906,3134,7787,1298,6,59.896002523354326,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s3993,E-5WuXXdGSA,3993,G370_FRESH_POD_2026-09-10,nba,tracked,1788891906,1949,7788,1298,6,59.8960027700686,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s5294,E-5WuXXdGSA,5294,G370_FRESH_POD_2026-09-10,nba,tracked,1788892051,2972,7787,1298,6,59.89600120329186,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s6595,E-5WuXXdGSA,6595,G370_FRESH_POD_2026-09-10,nba,thin,1788891636,0,,,,59.89600651200925,1920x1080,,,,,,,,,0,not_fresh,0,
E-5WuXXdGSA_s90,E-5WuXXdGSA,90,G370_FRESH_POD_2026-09-10,nba,tracked,1788892051,1909,7788,1298,6,59.89600380947191,1920x1080,,,,,,,,,0,not_fresh,0,
EqseleqhpTk_s1395,EqseleqhpTk,1395,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058262,5073,3897,1299,3,29.97002997002997,1920x1080,000999,estimated,/workspace/g370_snapshot/EqseleqhpTk_s1395/tracking_data.csv,c60ba28da9fcad1892c1acfa18e19485e56168ae4754e3b5447e9723251e8762,2077969,/workspace/g370_snapshot/EqseleqhpTk_s1395/ball_tracking.csv,2eb342562cf47c5ce830c78757d338cfe2defb43c4f69a3525fa6124455f1dae,033965,1,,1,000017
EqseleqhpTk_s2700,EqseleqhpTk,2700,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058282,3813,3897,1299,3,29.97002997002997,1920x1080,000961,estimated,/workspace/g370_snapshot/EqseleqhpTk_s2700/tracking_data.csv,197676be93202a334e50325ce97b86eba7a691fef4c3f69ee9aab420237e879f,1548995,/workspace/g370_snapshot/EqseleqhpTk_s2700/ball_tracking.csv,d5563d060c966eefb3cced3155e5ad2b7d9750ab1255f7882956e62a823ad042,035894,1,,1,000018
EqseleqhpTk_s4005,EqseleqhpTk,4005,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058423,5242,3898,1300,3,29.97002997002997,1920x1080,000968,estimated,/workspace/g370_snapshot/EqseleqhpTk_s4005/tracking_data.csv,5df5b9d4da3d4a36bc9a50082f46a5f469c69f208feb8a4bf8eb7dc23dc5ac9d,2117473,/workspace/g370_snapshot/EqseleqhpTk_s4005/ball_tracking.csv,48a8eae726f3d7fb3884650a81e1e58d15425595419acf257c3a48111fb075a6,032421,1,,1,000019
EqseleqhpTk_s5310,EqseleqhpTk,5310,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058503,1953,3897,1299,3,29.97002997002997,1920x1080,000914,estimated,/workspace/g370_snapshot/EqseleqhpTk_s5310/tracking_data.csv,43c4fc18da82b743b49c9f20f39d693b96468377b8462adfce04397432772433,723833,/workspace/g370_snapshot/EqseleqhpTk_s5310/ball_tracking.csv,ae9546de653a71753aa01bd6487f052319c7da59a8a1667c1a38d0542b6954b1,033703,1,,1,000020
EqseleqhpTk_s90,EqseleqhpTk,90,G370_FRESH_POD_2026-09-10,ncaa_basketball,tracked,1789058544,5159,3897,1299,3,29.97002997002997,1920x1080,000995,estimated,/workspace/g370_snapshot/EqseleqhpTk_s90/tracking_data.csv,a83e07b01f40efb5c777c620acc96f0f4734cc0c9b3c499bf3464bf286b15161,2143502,/workspace/g370_snapshot/EqseleqhpTk_s90/ball_tracking.csv,7ba37e28b44d0aa73469cdcc545fc1bf3837544223a4a421f354b63bc6c1ef0e,035805,1,,1,000021
G8bPOW37Sp0_s320,G8bPOW37Sp0,320,G370_FRESH_POD_2026-09-10,wnba,tracked,1789054627,3187,3897,1299,3,29.97002997002997,1920x1080,001000,estimated,/workspace/g370_snapshot/G8bPOW37Sp0_s320/tracking_data.csv,624b5f6c4bf7e122d46bcc5788d42b16f4cae2544168238d3dd62b20f2596bd3,1250013,/workspace/g370_snapshot/G8bPOW37Sp0_s320/ball_tracking.csv,c49ff79d5a6b82e6c29e67c091c06b4b083d251492bca47b3a6a4aa57977d70d,033506,1,,1,000022
