frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,team_abbrev,player_name,homography_valid
1221,40.741,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,2269.0,53.0,0,0,left,,1121.0,-3.0,1295.0,205.0,827.0,1201.0,210.34,1268.1,0.0,0,0,153,15,1.0,spot_up,0,0.0,23.8,-1.0,-1.0,-1,0,0.2,half_court,,,0.0,0,unknown,82.2008491702569,433.5373571997625,348.84444161322745,,,0
1224,40.841,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,2269.0,53.0,0,0,left,,1156.0,-2.0,1295.0,218.0,819.0,1204.0,8.54,1268.1,0.0,0,0,153,16,1.0,spot_up,0,0.0,23.7,-1.0,-1.0,-1,0,0.3,half_court,,,0.0,0,unknown,86.00350194479711,429.9637481661957,17.081503967091944,,,0
1227,40.941,6,white,2269,53,0.0,0.0,0.0,mid_range,0,,,,none,0.0,1539.0,235.5,0,0,left,,1182.2120056152344,3.829063415527344,1336.8478088378906,215.814567565918,811.0,1207.0,8.54,1268.1,0.0,0,0,154,0,0.933,spot_up,0,0.0,23.6,-1.0,-1.0,-1,0,0.4,half_court,,,0.0,0,unknown,86.99884858354798,421.25521580619534,15.463218006324269,,,0
1227,40.941,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,1539.0,235.5,0,0,left,,258.0,120.0,434.0,381.0,811.0,1207.0,8.54,788.4,0.0,0,0,154,0,1.0,spot_up,0,0.0,23.6,-1.0,-1.0,-1,0,0.4,half_court,,,0.0,0,unknown,86.99884858354798,421.25521580619534,15.463218006324269,,,0
1230,41.041,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,599.5,449.0,1,0,left,,-15.0,314.0,102.0,669.0,804.0,1210.0,7.62,788.4,0.0,0,0,155,0,1.0,spot_up,0,0.0,23.5,-1.0,-1.0,-1,0,0.5,half_court,,,0.0,0,unknown,87.54127483971143,414.3260224983751,13.370780746754386,,,0
1230,41.041,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,599.5,449.0,1,0,left,,1024.0,18.0,1194.0,291.0,804.0,1210.0,7.62,443.9,0.0,0,0,155,0,1.0,spot_up,0,0.0,23.5,-1.0,-1.0,-1,0,0.5,half_court,,,0.0,0,unknown,87.54127483971143,414.3260224983751,13.370780746754386,,,0
1233,41.141,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-15.0,206.0,121.0,673.0,797.0,1212.0,7.28,1495.0,0.0,0,0,156,0,1.0,spot_up,0,0.0,23.4,-1.0,-1.0,-1,0,0.6,half_court,,,1.0,0,unknown,87.78280122688733,407.95512231683824,9.297550453987569,,,0
1233,41.141,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,390.0,480.0,1,0,left,,1045.0,21.0,1210.0,288.0,797.0,1212.0,7.28,443.9,0.0,0,0,156,0,1.0,spot_up,0,0.0,23.4,-1.0,-1.0,-1,0,0.6,half_court,,,0.0,0,unknown,87.78280122688733,407.95512231683824,9.297550453987569,,,0
1236,41.241,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-15.0,183.0,123.0,666.0,792.0,1213.0,5.1,1495.0,0.0,0,0,157,0,1.0,spot_up,0,0.0,23.3,-1.0,-1.0,-1,0,0.7,half_court,,,1.0,0,unknown,87.79679627324181,406.71760161324346,6.324555320336759,,,0
1236,41.241,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,390.0,480.0,1,0,left,,1053.0,21.0,1218.0,318.0,792.0,1213.0,5.1,443.9,0.0,0,0,157,0,1.0,spot_up,0,0.0,23.3,-1.0,-1.0,-1,0,0.7,half_court,,,0.0,0,unknown,87.79679627324181,406.71760161324346,6.324555320336759,,,0
1239,41.341,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-14.258041381835938,178.25692749023438,123.11360168457033,654.6975402832031,793.0,1213.0,1.0,1495.0,0.0,0,0,158,0,0.933,spot_up,0,0.0,23.2,-1.0,-1.0,-1,0,0.8,half_court,,,1.0,0,unknown,87.69515071554152,413.20961871996406,2.3570226039551585,,,0
1239,41.341,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,599.5,449.0,1,0,left,,-760.3837585449219,917.5236206054688,-619.8846740722656,1234.4671020507812,793.0,1213.0,1.0,788.4,0.0,0,0,158,0,0.8,spot_up,0,0.0,23.2,-1.0,-1.0,-1,0,0.8,half_court,,,0.0,0,unknown,87.69515071554152,413.20961871996406,2.3570226039551585,,,0
1239,41.341,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,599.5,449.0,1,0,left,,1061.1299591064453,31.009933471679688,1228.5514373779297,314.29100036621094,793.0,1213.0,1.0,443.9,0.0,0,0,158,0,0.933,spot_up,0,0.0,23.2,-1.0,-1.0,-1,0,0.8,half_court,,,0.0,0,unknown,87.69515071554152,413.20961871996406,2.3570226039551585,,,0
1242,41.441,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-13.668628692626951,168.26187133789062,123.7030143737793,644.7024841308594,793.0,1213.0,0.0,1495.0,0.0,0,0,159,0,0.867,spot_up,0,0.0,23.1,-1.0,-1.0,-1,0,0.9,half_court,,,1.0,0,unknown,87.42612784446627,421.67059017386055,0.7453559924999299,,,0
1242,41.441,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,599.5,449.0,1,0,left,,-1011.711944580078,1117.7592163085938,-871.2128601074219,1434.7026977539062,793.0,1213.0,0.0,788.4,0.0,0,0,159,0,0.733,spot_up,0,0.0,23.1,-1.0,-1.0,-1,0,0.9,half_court,,,0.0,0,unknown,87.42612784446627,421.67059017386055,0.7453559924999299,,,0
1242,41.441,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,599.5,449.0,1,0,left,,1071.1242218017578,37.33908081054688,1238.5457000732422,320.6201477050781,793.0,1213.0,0.0,443.9,0.0,0,0,159,0,0.867,spot_up,0,0.0,23.1,-1.0,-1.0,-1,0,0.9,half_court,,,0.0,0,unknown,87.42612784446627,421.67059017386055,0.7453559924999299,,,0
1245,41.541,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-13.079216003417969,158.26681518554688,124.29242706298828,634.7074279785156,791.0,1212.0,2.24,1495.0,0.0,0,0,160,0,0.8,spot_up,0,0.0,23.0,-1.0,-1.0,-1,0,1.0,half_court,,,1.0,0,unknown,-28.9069450472379,402.6725977837523,2.867441755680876,,,0
1245,41.541,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,390.0,480.0,1,0,left,,1081.1184844970703,43.66822814941406,1248.5399627685547,326.9492950439453,791.0,1212.0,2.24,443.9,0.0,0,0,160,0,0.8,spot_up,0,0.0,23.0,-1.0,-1.0,-1,0,1.0,half_court,,,0.0,0,unknown,-28.9069450472379,402.6725977837523,2.867441755680876,,,0
1248,41.642,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-12.489803314208984,148.27175903320312,124.88183975219728,624.7123718261719,790.0,1212.0,1.0,1495.0,0.0,0,0,161,0,0.733,spot_up,0,0.0,22.9,-1.0,-1.0,-1,0,1.1,half_court,,,1.0,0,unknown,-86.58503292882176,1076.8173026945817,2.3570226039551585,,,0
1248,41.642,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,390.0,480.0,1,0,left,,1091.1127471923828,49.99737548828125,1258.5342254638672,333.2784423828125,790.0,1212.0,1.0,443.9,0.0,0,0,161,0,0.733,spot_up,0,0.0,22.9,-1.0,-1.0,-1,0,1.1,half_court,,,0.0,0,unknown,-86.58503292882176,1076.8173026945817,2.3570226039551585,,,0
1251,41.742,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-11.900390625,138.27670288085938,125.47125244140624,614.7173156738281,790.0,1211.0,1.0,1495.0,0.0,0,0,162,0,0.667,spot_up,0,0.0,22.8,-1.0,-1.0,-1,0,1.2,half_court,,,1.0,0,unknown,-88.08606199678513,618.4226373150159,2.0275875100994063,,,0
1251,41.742,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,599.5,449.0,1,0,left,,-1765.6966857910156,1718.4660034179688,-1625.1976013183594,2035.4094848632808,790.0,1211.0,1.0,788.4,0.0,0,0,162,0,0.533,spot_up,0,0.0,22.8,-1.0,-1.0,-1,0,1.2,half_court,,,0.0,0,unknown,-88.08606199678513,618.4226373150159,2.0275875100994063,,,0
1251,41.742,9,white,390,480,0.0,0.0,0.0,paint,0,,,,none,0.0,599.5,449.0,1,0,left,,1101.1070098876953,56.32652282714844,1268.5284881591797,339.6075897216797,790.0,1211.0,1.0,443.9,0.0,0,0,162,0,0.667,spot_up,0,0.0,22.8,-1.0,-1.0,-1,0,1.2,half_court,,,0.0,0,unknown,-88.08606199678513,618.4226373150159,2.0275875100994063,,,0
1254,41.842,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-11.310977935791016,128.28164672851562,126.06066513061523,604.7222595214844,791.0,1211.0,1.0,1495.0,0.0,0,0,163,0,0.6,spot_up,0,0.0,22.7,-1.0,-1.0,-1,0,1.3,half_court,,,1.0,0,unknown,-88.36143316971398,610.5484395847088,0.4714045207910317,,,0
1254,41.842,7,white,809,418,0.0,0.0,0.0,3pt_arc,0,,,,none,14042.5,583.7,429.0,1,0,left,,-2017.024932861328,1918.7015991210935,-1876.525848388672,2235.6450805664062,791.0,1211.0,1.0,788.4,0.0,0,0,163,0,0.467,spot_up,0,0.0,22.7,-1.0,-1.0,-1,0,1.3,half_court,,,0.0,0,unknown,-88.36143316971398,610.5484395847088,0.4714045207910317,,,0
1254,41.842,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,185.8,none,14042.5,583.7,429.0,1,0,left,,977.0,118.0,1294.0,666.0,791.0,1211.0,1.0,613.7,0.0,0,0,163,0,1.0,spot_up,0,0.0,22.7,-1.0,-1.0,-1,0,1.3,half_court,,,0.0,0,unknown,-88.36143316971398,610.5484395847088,0.4714045207910317,,,0
1254,41.842,9,white,390,480,0.0,0.0,0.0,paint,0,,,185.8,none,14042.5,583.7,429.0,1,0,left,,1111.1012725830078,62.655670166015625,1278.5227508544922,345.9367370605469,791.0,1211.0,1.0,443.9,0.0,0,0,163,0,0.6,spot_up,0,0.0,22.7,-1.0,-1.0,-1,0,1.3,half_court,,,0.0,0,unknown,-88.36143316971398,610.5484395847088,0.4714045207910317,,,0
1257,41.942,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,1,left,,-10.721565246582031,118.28659057617188,126.65007781982422,594.7272033691406,799.0,1204.0,10.63,1495.0,0.0,0,0,164,0,0.533,spot_up,0,0.0,22.6,-1.0,-1.0,-1,0,1.4,half_court,,,1.0,0,unknown,-88.77947627812595,621.7254722920334,1.6996731711975948,,,0
1257,41.942,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,185.8,none,0.0,471.0,434.5,1,0,left,,979.0,119.0,1294.0,665.0,799.0,1204.0,10.63,613.7,0.0,0,0,164,0,1.0,spot_up,0,0.0,22.6,-1.0,-1.0,-1,0,1.4,half_court,,,0.0,0,unknown,-88.77947627812595,621.7254722920334,1.6996731711975948,,,0
1257,41.942,9,white,390,480,0.0,0.0,0.0,paint,0,,,185.8,none,0.0,471.0,434.5,1,0,left,,1121.0955352783203,68.98481750488281,1288.5170135498047,352.26588439941406,799.0,1204.0,10.63,443.9,0.0,0,0,164,0,0.533,spot_up,0,0.0,22.6,-1.0,-1.0,-1,0,1.4,half_court,,,0.0,0,unknown,-88.77947627812595,621.7254722920334,1.6996731711975948,,,0
1260,42.042,3,green,1516,241,0.0,0.0,0.0,backcourt,0,,,,none,0.0,1516.0,241.0,0,0,left,,-10.132152557373049,108.29153442382812,127.2394905090332,584.7321472167969,799.0,1204.0,0.0,1495.0,0.0,0,0,165,0,0.467,spot_up,0,0.0,22.5,-1.0,-1.0,-1,0,1.5,half_court,,,1.0,0,unknown,-88.42803814503976,623.369557693557,0.3333333333333333,,,0
1260,42.042,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,980.0,119.0,1294.0,664.0,799.0,1204.0,0.0,613.7,0.0,0,0,165,0,1.0,spot_up,0,0.0,22.5,-1.0,-1.0,-1,0,1.5,half_court,,,0.0,0,unknown,-88.42803814503976,623.369557693557,0.3333333333333333,,,0
1263,42.142,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,977.0,127.0,1294.0,667.0,799.0,1203.0,1.0,613.7,0.0,0,0,166,0,1.0,spot_up,0,0.0,22.4,-1.0,-1.0,-1,0,1.6,half_court,,,0.0,0,unknown,-78.62628919122375,609.6440451615272,2.98142396999972,,,0
1266,42.242,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,959.0,129.0,1294.0,669.0,799.0,1202.0,1.0,613.7,0.0,0,0,167,0,1.0,spot_up,0,0.0,22.3,-1.0,-1.0,-1,0,1.7,half_court,,,0.0,0,unknown,-76.00248559902829,613.4638246666427,5.754225500544023,,,0
1269,42.342,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,936.0,127.0,1294.0,667.0,802.0,1202.0,3.0,613.7,0.0,0,0,168,0,1.0,spot_up,0,0.0,22.2,-1.0,-1.0,-1,0,1.8,half_court,,,0.0,0,unknown,-73.83672072316352,613.9794522429675,8.393118874676114,,,0
1278,42.643,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,217.0,163.0,474.0,663.0,823.0,1207.0,6.08,561.3,0.0,0,0,171,0,1.0,spot_up,0,0.0,21.9,-1.0,-1.0,-1,0,2.1,half_court,,,0.0,0,unknown,-81.49838646541576,610.9813010751168,17.207879332187076,,,0
1281,42.743,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,170.0,167.0,422.0,669.0,823.0,1207.0,0.0,561.3,0.0,0,0,172,0,1.0,spot_up,0,0.0,21.8,-1.0,-1.0,-1,0,2.2,half_court,,,0.0,0,unknown,-82.18785540799504,611.6453150536981,17.003267659809133,,,0
1284,42.843,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,95.0,173.0,376.0,675.0,827.0,1204.0,5.0,561.3,0.0,0,0,173,0,1.0,spot_up,0,0.0,21.7,-1.0,-1.0,-1,0,2.3,half_court,,,0.0,0,unknown,-79.40191538501189,610.0670506401002,18.11077027627483,,,0
1284,42.843,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,951.0,153.0,1159.0,656.0,827.0,1204.0,5.0,613.7,0.0,0,0,173,0,1.0,spot_up,0,0.0,21.7,-1.0,-1.0,-1,0,2.3,half_court,,,0.0,0,unknown,-79.40191538501189,610.0670506401002,18.11077027627483,,,0
1287,42.943,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,46.0,176.0,338.0,675.0,829.0,1203.0,2.24,561.3,0.0,0,0,174,0,1.0,spot_up,0,0.0,21.6,-1.0,-1.0,-1,0,2.4,half_court,,,0.0,0,unknown,-69.08600395128302,608.3469331705201,11.671427600007732,,,0
1287,42.943,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,921.9255065917968,149.57357788085938,1163.3620910644531,661.9829406738281,829.0,1203.0,2.24,613.7,0.0,0,0,174,0,0.933,spot_up,0,0.0,21.6,-1.0,-1.0,-1,0,2.4,half_court,,,0.0,0,unknown,-69.08600395128302,608.3469331705201,11.671427600007732,,,0
1290,43.043,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,0,left,,18.0,172.0,307.0,674.0,829.0,1203.0,0.0,561.3,0.0,0,0,175,0,1.0,spot_up,0,0.0,21.5,-1.0,-1.0,-1,0,2.5,half_court,,,0.0,0,unknown,-69.08600395128302,608.3469331705201,11.671427600007732,,,0
1290,43.043,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,552.0,389.0,0,0,left,,878.0,142.0,1082.0,660.0,829.0,1203.0,0.0,613.7,0.0,0,0,175,0,1.0,spot_up,0,0.0,21.5,-1.0,-1.0,-1,0,2.5,half_court,,,0.0,0,unknown,-69.08600395128302,608.3469331705201,11.671427600007732,,,0
1293,43.143,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,-26.93490600585937,175.6511688232422,257.7712707519531,676.5288848876953,696.0,1238.0,137.53,561.3,0.0,0,0,176,0,0.933,spot_up,0,0.0,21.4,-1.0,-1.0,-1,0,2.6,half_court,,,0.0,0,unknown,13.672832128843208,609.9303378491495,313.3420211561517,,,0
1293,43.143,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,358.0,-2.0,897.0,668.0,696.0,1238.0,137.53,429.1,0.0,0,0,176,0,1.0,spot_up,0,0.0,21.4,-1.0,-1.0,-1,0,2.6,half_court,,,0.0,0,unknown,13.672832128843208,609.9303378491495,313.3420211561517,,,0
1296,43.243,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,-13.0,169.0,261.0,675.0,696.0,1238.0,0.0,561.3,0.0,0,0,177,0,1.0,spot_up,0,0.0,21.3,-1.0,-1.0,-1,0,2.7,half_court,,,0.0,0,unknown,13.672832128843208,609.9303378491495,313.3420211561517,,,0
1296,43.243,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,348.0,-5.0,887.0,665.0,696.0,1238.0,0.0,429.1,0.0,0,0,177,0,1.0,spot_up,0,0.0,21.3,-1.0,-1.0,-1,0,2.7,half_court,,,0.0,0,unknown,13.672832128843208,609.9303378491495,313.3420211561517,,,0
1299,43.343,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,-13.0,174.0,240.0,675.0,684.0,1006.0,232.31,561.3,0.0,0,0,178,0,1.0,spot_up,0,0.0,21.2,-1.0,-1.0,-1,0,2.8,half_court,,,0.0,0,unknown,-86.98960292606024,626.4291128654877,93.37142080006186,,,0
1299,43.343,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,334.0,-4.0,871.0,665.0,684.0,1006.0,232.31,429.1,0.0,0,0,178,0,1.0,spot_up,0,0.0,21.2,-1.0,-1.0,-1,0,2.8,half_court,,,0.0,0,unknown,-86.98960292606024,626.4291128654877,93.37142080006186,,,0
1302,43.443,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,-15.0,176.0,192.0,667.0,684.0,1006.0,0.0,561.3,0.0,0,0,179,0,1.0,spot_up,0,0.0,21.1,-1.0,-1.0,-1,0,2.9,half_court,,,0.0,0,unknown,-86.98960292606024,626.4291128654877,93.37142080006186,,,0
1302,43.443,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,330.0,-3.0,861.0,665.0,684.0,1006.0,0.0,429.1,0.0,0,0,179,0,1.0,spot_up,0,0.0,21.1,-1.0,-1.0,-1,0,2.9,half_court,,,0.0,0,unknown,-86.98960292606024,626.4291128654877,93.37142080006186,,,0
1305,43.544,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,312.0,-5.0,856.0,665.0,693.0,873.0,133.3,561.3,0.0,0,0,180,0,1.0,spot_up,0,0.0,21.0,-1.0,-1.0,-1,0,3.0,half_court,,,0.0,0,unknown,-86.14668587931975,620.0432677964855,22.48950372457733,,,0
1305,43.544,10,white,389,497,0.0,0.0,0.0,paint,0,,,,none,0.0,389.0,497.0,1,0,left,,281.0,26.0,469.0,376.0,693.0,873.0,133.3,429.1,0.0,0,0,180,0,1.0,spot_up,0,0.0,21.0,-1.0,-1.0,-1,0,3.0,half_court,,,0.0,0,unknown,-86.14668587931975,620.0432677964855,22.48950372457733,,,0
1308,43.644,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,318.0,-4.0,851.0,665.0,693.0,873.0,0.0,561.3,0.0,0,0,181,0,1.0,spot_up,0,0.0,20.9,-1.0,-1.0,-1,0,3.1,half_court,,,0.0,0,unknown,-86.14668587931975,620.0432677964855,22.48950372457733,,,0
1308,43.644,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,888.7602005004883,56.24102783203125,1128.8043746948242,641.8098754882812,693.0,873.0,0.0,613.7,0.0,0,0,181,0,0.933,spot_up,0,0.0,20.9,-1.0,-1.0,-1,0,3.1,half_court,,,0.5374867838149487,0,unknown,-86.14668587931975,620.0432677964855,22.48950372457733,,,0
1308,43.644,10,white,389,497,0.0,0.0,0.0,paint,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,151.39512634277344,-73.54388427734375,510.7740631103516,434.1771240234375,693.0,873.0,0.0,429.1,0.0,0,0,181,0,0.933,spot_up,0,0.0,20.9,-1.0,-1.0,-1,0,3.1,half_court,,,0.0,0,unknown,-86.14668587931975,620.0432677964855,22.48950372457733,,,0
1311,43.744,5,green,3009,349,0.0,0.0,0.0,3pt_arc,1,,,,none,0.0,3009.0,349.0,0,1,left,,513.6213531494141,-14.678192138671877,975.3193206787108,611.6394348144531,869.0,1294.0,456.31,561.3,0.0,0,0,182,1,0.933,spot_up,0,0.0,24.0,-1.0,-1.0,-1,0,0.0,half_court,,,0.0,0,unknown,-31.732587292050617,616.5225839733466,131.0267148332736,,,0
1311,43.744,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,901.2406692504884,44.4063720703125,1141.2848434448242,629.9752197265625,869.0,1294.0,456.31,613.7,0.0,0,0,182,1,0.867,spot_up,0,0.0,24.0,-1.0,-1.0,-1,0,0.0,half_court,,,0.5374867838149487,0,unknown,-31.732587292050617,616.5225839733466,131.0267148332736,,,0
1311,43.744,10,white,389,497,0.0,0.0,0.0,paint,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,61.13912963867188,-122.98379516601562,420.51806640625,384.7372131347656,869.0,1294.0,456.31,429.1,0.0,0,0,182,1,0.867,spot_up,0,0.0,24.0,-1.0,-1.0,-1,0,0.0,half_court,,,0.0,0,unknown,-31.732587292050617,616.5225839733466,131.0267148332736,,,0
1314,43.844,5,green,3009,349,0.0,0.0,0.0,3pt_arc,1,,,,none,0.0,3009.0,349.0,0,1,left,,664.6110992431641,-43.956817626953125,1126.309066772461,582.3608093261719,869.0,1294.0,0.0,561.3,0.0,0,0,182,2,0.867,spot_up,0,0.0,23.9,-1.0,-1.0,-1,0,0.1,half_court,,,0.0,0,unknown,-31.732587292050617,616.5225839733466,131.0267148332736,,,0
1314,43.844,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,913.721076965332,32.57171630859375,1153.765251159668,618.1405639648438,869.0,1294.0,0.0,613.7,0.0,0,0,182,2,0.8,spot_up,0,0.0,23.9,-1.0,-1.0,-1,0,0.1,half_court,,,0.5374867838149487,0,unknown,-31.732587292050617,616.5225839733466,131.0267148332736,,,0
1314,43.844,10,white,389,497,0.0,0.0,0.0,paint,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,-29.116867065429688,-172.4237060546875,330.26206970214844,335.2973022460937,869.0,1294.0,0.0,429.1,0.0,0,0,182,2,0.8,spot_up,0,0.0,23.9,-1.0,-1.0,-1,0,0.1,half_court,,,0.0,0,unknown,-31.732587292050617,616.5225839733466,131.0267148332736,,,0
1317,43.944,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,shot,0.0,3009.0,349.0,0,1,left,,815.6008453369141,-73.23542785644531,1277.298812866211,553.0821990966797,861.0,1296.0,8.25,561.3,0.0,0,0,182,3,0.8,spot_up,0,0.0,24.0,-1.0,-1.0,-1,0,0.0,half_court,,,0.0,0,unknown,84.84624146567312,906.1182709714426,9.428090415820634,,,0
1317,43.944,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,195.5,shot,0.0,470.5,443.0,1,0,left,,926.201545715332,20.737060546875,1166.245719909668,606.305908203125,861.0,1296.0,8.25,613.7,0.0,0,0,182,3,0.733,spot_up,0,0.0,24.0,-1.0,-1.0,-1,0,0.0,half_court,,,0.5374867838149487,0,unknown,84.84624146567312,906.1182709714426,9.428090415820634,,,0
1317,43.944,10,white,389,497,0.0,0.0,0.0,paint,0,,,195.5,shot,0.0,470.5,443.0,1,0,left,,-119.37286376953124,-221.86361694335935,240.00607299804688,285.8573913574219,861.0,1296.0,8.25,429.1,0.0,0,0,182,3,0.733,spot_up,0,0.0,24.0,-1.0,-1.0,-1,0,0.0,half_court,,,0.0,0,unknown,84.84624146567312,906.1182709714426,9.428090415820634,,,0
1320,44.044,5,green,3009,349,0.0,0.0,0.0,3pt_arc,0,,,,none,0.0,3009.0,349.0,0,1,left,,966.590591430664,-102.5140380859375,1428.288558959961,523.8035888671875,871.0,1312.0,18.87,561.3,0.0,0,0,182,4,0.733,spot_up,0,0.0,23.9,-1.0,-1.0,-1,0,0.1,half_court,,,0.0,0,unknown,86.881936378904,369.0977753305378,6.871842709362768,,,0
1320,44.044,8,white,552,389,0.0,0.0,0.0,3pt_arc,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,938.682014465332,8.90240478515625,1178.726188659668,594.4712524414062,871.0,1312.0,18.87,613.7,0.0,0,0,182,4,0.667,spot_up,0,0.0,23.9,-1.0,-1.0,-1,0,0.1,half_court,,,0.5374867838149487,0,unknown,86.881936378904,369.0977753305378,6.871842709362768,,,0
1320,44.044,10,white,389,497,0.0,0.0,0.0,paint,0,,,195.5,none,0.0,470.5,443.0,1,0,left,,-209.6288604736328,-271.30352783203125,149.7500762939453,236.41748046875,871.0,1312.0,18.87,429.1,0.0,0,0,182,4,0.667,spot_up,0,0.0,23.9,-1.0,-1.0,-1,0,0.1,half_court,,,0.0,0,unknown,86.881936378904,369.0977753305378,6.871842709362768,,,0
