distance_frames,source_frame,chained_eligible,direct_seed_eligible,chained_paint_corner_drift_median_px,chained_paint_corner_drift_max_px,direct_seed_paint_corner_drift_median_px,direct_seed_paint_corner_drift_max_px,step,direct_seed
303,1903,True,True,192.2784881591797,261.16644287109375,0.0,0.0,"{""matches"": 1832, ""inliers"": 1816, ""inlier_ratio"": 0.9912663755458515, ""rms_reprojection_px"": 0.5251366496086121}","{""matches"": 631, ""inliers"": 604, ""inlier_ratio"": 0.9572107765451664, ""rms_reprojection_px"": 0.3926117718219757}"
304,1904,True,True,193.3253173828125,262.5794677734375,0.0,0.0,"{""matches"": 1825, ""inliers"": 1806, ""inlier_ratio"": 0.9895890410958904, ""rms_reprojection_px"": 0.5081902742385864}","{""matches"": 631, ""inliers"": 607, ""inlier_ratio"": 0.9619651347068146, ""rms_reprojection_px"": 0.38600635528564453}"
305,1905,True,True,194.04055786132812,263.5000305175781,0.0,0.0,"{""matches"": 1845, ""inliers"": 1821, ""inlier_ratio"": 0.9869918699186991, ""rms_reprojection_px"": 0.5081323385238647}","{""matches"": 623, ""inliers"": 603, ""inlier_ratio"": 0.9678972712680578, ""rms_reprojection_px"": 0.37819430232048035}"
306,1906,True,True,195.34384155273438,265.58941650390625,0.0,0.0,"{""matches"": 1818, ""inliers"": 1795, ""inlier_ratio"": 0.9873487348734874, ""rms_reprojection_px"": 0.511769711971283}","{""matches"": 627, ""inliers"": 603, ""inlier_ratio"": 0.9617224880382775, ""rms_reprojection_px"": 0.3939756751060486}"
307,1907,True,True,195.64610290527344,265.7663269042969,0.0,0.0,"{""matches"": 1825, ""inliers"": 1805, ""inlier_ratio"": 0.989041095890411, ""rms_reprojection_px"": 0.5223994851112366}","{""matches"": 632, ""inliers"": 605, ""inlier_ratio"": 0.9572784810126582, ""rms_reprojection_px"": 0.4015098214149475}"
308,1908,True,True,196.08151245117188,266.272705078125,0.0,0.0,"{""matches"": 1861, ""inliers"": 1822, ""inlier_ratio"": 0.9790435249865663, ""rms_reprojection_px"": 0.49497222900390625}","{""matches"": 635, ""inliers"": 606, ""inlier_ratio"": 0.9543307086614173, ""rms_reprojection_px"": 0.3743376135826111}"
309,1909,True,True,196.7509765625,266.99896240234375,0.0,0.0,"{""matches"": 1835, ""inliers"": 1802, ""inlier_ratio"": 0.9820163487738419, ""rms_reprojection_px"": 0.45782700181007385}","{""matches"": 641, ""inliers"": 610, ""inlier_ratio"": 0.9516380655226209, ""rms_reprojection_px"": 0.3588900864124298}"
310,1910,True,True,196.978759765625,267.3464660644531,0.0,0.0,"{""matches"": 1831, ""inliers"": 1798, ""inlier_ratio"": 0.9819770617149098, ""rms_reprojection_px"": 0.46677276492118835}","{""matches"": 635, ""inliers"": 605, ""inlier_ratio"": 0.952755905511811, ""rms_reprojection_px"": 0.3608572781085968}"
311,1911,True,True,197.3494415283203,267.8118591308594,0.0,0.0,"{""matches"": 1849, ""inliers"": 1807, ""inlier_ratio"": 0.9772850189291509, ""rms_reprojection_px"": 0.4589684307575226}","{""matches"": 640, ""inliers"": 609, ""inlier_ratio"": 0.9515625, ""rms_reprojection_px"": 0.3560028076171875}"
312,1912,True,True,198.64468383789062,269.91473388671875,0.0,0.0,"{""matches"": 1835, ""inliers"": 1796, ""inlier_ratio"": 0.9787465940054496, ""rms_reprojection_px"": 0.45363396406173706}","{""matches"": 651, ""inliers"": 616, ""inlier_ratio"": 0.946236559139785, ""rms_reprojection_px"": 0.3953225016593933}"
313,1913,True,True,198.31201171875,269.6792907714844,0.0,0.0,"{""matches"": 1819, ""inliers"": 1788, ""inlier_ratio"": 0.982957669048928, ""rms_reprojection_px"": 0.40525659918785095}","{""matches"": 653, ""inliers"": 620, ""inlier_ratio"": 0.9494640122511485, ""rms_reprojection_px"": 0.3709372878074646}"
314,1914,True,True,198.7158660888672,270.0014953613281,0.0,0.0,"{""matches"": 1871, ""inliers"": 1833, ""inlier_ratio"": 0.9796900053447354, ""rms_reprojection_px"": 0.3859982490539551}","{""matches"": 653, ""inliers"": 628, ""inlier_ratio"": 0.9617151607963247, ""rms_reprojection_px"": 0.39520472288131714}"
315,1915,True,True,199.4282684326172,271.2030944824219,0.0,0.0,"{""matches"": 1862, ""inliers"": 1839, ""inlier_ratio"": 0.9876476906552094, ""rms_reprojection_px"": 0.3395717144012451}","{""matches"": 654, ""inliers"": 626, ""inlier_ratio"": 0.9571865443425076, ""rms_reprojection_px"": 0.3993391990661621}"
316,1916,True,True,199.55291748046875,271.86785888671875,0.0,0.0,"{""matches"": 1866, ""inliers"": 1840, ""inlier_ratio"": 0.9860664523043944, ""rms_reprojection_px"": 0.3659638464450836}","{""matches"": 656, ""inliers"": 628, ""inlier_ratio"": 0.9573170731707317, ""rms_reprojection_px"": 0.4041496515274048}"
317,1917,True,True,199.6316680908203,271.9874267578125,0.0,0.0,"{""matches"": 1893, ""inliers"": 1874, ""inlier_ratio"": 0.9899630216587427, ""rms_reprojection_px"": 0.28291791677474976}","{""matches"": 654, ""inliers"": 629, ""inlier_ratio"": 0.9617737003058104, ""rms_reprojection_px"": 0.40604856610298157}"
318,1918,True,True,199.75527954101562,272.2039489746094,0.0,0.0,"{""matches"": 1876, ""inliers"": 1861, ""inlier_ratio"": 0.9920042643923241, ""rms_reprojection_px"": 0.34310072660446167}","{""matches"": 649, ""inliers"": 626, ""inlier_ratio"": 0.9645608628659477, ""rms_reprojection_px"": 0.39480048418045044}"
319,1919,True,True,199.7710723876953,272.2367858886719,0.0,0.0,"{""matches"": 1889, ""inliers"": 1871, ""inlier_ratio"": 0.9904711487559555, ""rms_reprojection_px"": 0.26947906613349915}","{""matches"": 641, ""inliers"": 619, ""inlier_ratio"": 0.9656786271450858, ""rms_reprojection_px"": 0.409204363822937}"
320,1920,True,True,200.8553924560547,274.0500793457031,0.0,0.0,"{""matches"": 1795, ""inliers"": 1779, ""inlier_ratio"": 0.9910863509749304, ""rms_reprojection_px"": 0.3856380581855774}","{""matches"": 630, ""inliers"": 596, ""inlier_ratio"": 0.946031746031746, ""rms_reprojection_px"": 0.3860648572444916}"
321,1921,True,True,200.97265625,274.2472839355469,0.0,0.0,"{""matches"": 1923, ""inliers"": 1917, ""inlier_ratio"": 0.9968798751950078, ""rms_reprojection_px"": 0.23063702881336212}","{""matches"": 623, ""inliers"": 589, ""inlier_ratio"": 0.9454253611556982, ""rms_reprojection_px"": 0.3892199695110321}"
322,1922,True,True,200.72964477539062,273.5667724609375,0.0,0.0,"{""matches"": 1815, ""inliers"": 1800, ""inlier_ratio"": 0.9917355371900827, ""rms_reprojection_px"": 0.2859928607940674}","{""matches"": 611, ""inliers"": 580, ""inlier_ratio"": 0.9492635024549918, ""rms_reprojection_px"": 0.39896631240844727}"
323,1923,True,True,200.90753173828125,273.8974914550781,0.0,0.0,"{""matches"": 1938, ""inliers"": 1924, ""inlier_ratio"": 0.9927760577915377, ""rms_reprojection_px"": 0.2541072368621826}","{""matches"": 603, ""inliers"": 576, ""inlier_ratio"": 0.9552238805970149, ""rms_reprojection_px"": 0.3836545944213867}"
324,1924,True,True,200.94195556640625,273.9449462890625,0.0,0.0,"{""matches"": 1915, ""inliers"": 1902, ""inlier_ratio"": 0.9932114882506528, ""rms_reprojection_px"": 0.2567806839942932}","{""matches"": 601, ""inliers"": 574, ""inlier_ratio"": 0.9550748752079867, ""rms_reprojection_px"": 0.39326101541519165}"
325,1925,True,True,200.96592712402344,274.0302734375,0.0,0.0,"{""matches"": 1866, ""inliers"": 1848, ""inlier_ratio"": 0.9903536977491961, ""rms_reprojection_px"": 0.33765751123428345}","{""matches"": 600, ""inliers"": 567, ""inlier_ratio"": 0.945, ""rms_reprojection_px"": 0.35937783122062683}"
326,1926,True,True,201.12132263183594,274.47760009765625,0.0,0.0,"{""matches"": 1920, ""inliers"": 1906, ""inlier_ratio"": 0.9927083333333333, ""rms_reprojection_px"": 0.21597179770469666}","{""matches"": 608, ""inliers"": 576, ""inlier_ratio"": 0.9473684210526315, ""rms_reprojection_px"": 0.36386820673942566}"
327,1927,True,True,200.91470336914062,273.8822937011719,0.0,0.0,"{""matches"": 1896, ""inliers"": 1886, ""inlier_ratio"": 0.9947257383966245, ""rms_reprojection_px"": 0.307837575674057}","{""matches"": 614, ""inliers"": 578, ""inlier_ratio"": 0.9413680781758957, ""rms_reprojection_px"": 0.3630027174949646}"
328,1928,True,True,200.4551239013672,273.1821594238281,0.0,0.0,"{""matches"": 1874, ""inliers"": 1860, ""inlier_ratio"": 0.9925293489861259, ""rms_reprojection_px"": 0.3229062259197235}","{""matches"": 598, ""inliers"": 568, ""inlier_ratio"": 0.9498327759197325, ""rms_reprojection_px"": 0.3513042628765106}"
329,1929,True,True,200.4855194091797,273.2972717285156,0.0,0.0,"{""matches"": 1895, ""inliers"": 1876, ""inlier_ratio"": 0.9899736147757255, ""rms_reprojection_px"": 0.25520655512809753}","{""matches"": 610, ""inliers"": 574, ""inlier_ratio"": 0.940983606557377, ""rms_reprojection_px"": 0.3488558530807495}"
330,1930,True,True,201.04421997070312,274.08990478515625,0.0,0.0,"{""matches"": 1869, ""inliers"": 1865, ""inlier_ratio"": 0.9978598180845372, ""rms_reprojection_px"": 0.31249338388442993}","{""matches"": 589, ""inliers"": 561, ""inlier_ratio"": 0.9524617996604414, ""rms_reprojection_px"": 0.382060706615448}"
331,1931,True,True,200.49020385742188,272.9534606933594,0.0,0.0,"{""matches"": 1887, ""inliers"": 1876, ""inlier_ratio"": 0.9941706412294647, ""rms_reprojection_px"": 0.3005419671535492}","{""matches"": 591, ""inliers"": 562, ""inlier_ratio"": 0.9509306260575296, ""rms_reprojection_px"": 0.36745864152908325}"
332,1932,True,True,200.45852661132812,272.8791198730469,0.0,0.0,"{""matches"": 1888, ""inliers"": 1878, ""inlier_ratio"": 0.9947033898305084, ""rms_reprojection_px"": 0.28824207186698914}","{""matches"": 580, ""inliers"": 557, ""inlier_ratio"": 0.9603448275862069, ""rms_reprojection_px"": 0.3617033064365387}"
333,1933,True,True,200.48480224609375,272.8731994628906,0.0,0.0,"{""matches"": 1894, ""inliers"": 1881, ""inlier_ratio"": 0.9931362196409715, ""rms_reprojection_px"": 0.26450249552726746}","{""matches"": 596, ""inliers"": 564, ""inlier_ratio"": 0.9463087248322147, ""rms_reprojection_px"": 0.36905965209007263}"
334,1934,True,True,200.5318603515625,272.9787292480469,0.0,0.0,"{""matches"": 1915, ""inliers"": 1905, ""inlier_ratio"": 0.9947780678851175, ""rms_reprojection_px"": 0.2187298983335495}","{""matches"": 590, ""inliers"": 559, ""inlier_ratio"": 0.9474576271186441, ""rms_reprojection_px"": 0.36709561944007874}"
335,1935,True,True,200.84097290039062,273.6226806640625,0.0,0.0,"{""matches"": 1928, ""inliers"": 1921, ""inlier_ratio"": 0.9963692946058091, ""rms_reprojection_px"": 0.14548073709011078}","{""matches"": 589, ""inliers"": 559, ""inlier_ratio"": 0.9490662139219015, ""rms_reprojection_px"": 0.3790234327316284}"
336,1936,True,True,201.02218627929688,273.4882507324219,0.0,0.0,"{""matches"": 1905, ""inliers"": 1899, ""inlier_ratio"": 0.9968503937007874, ""rms_reprojection_px"": 0.17876110970973969}","{""matches"": 592, ""inliers"": 563, ""inlier_ratio"": 0.9510135135135135, ""rms_reprojection_px"": 0.3899354934692383}"
337,1937,True,True,201.29244995117188,274.2533874511719,0.0,0.0,"{""matches"": 1859, ""inliers"": 1843, ""inlier_ratio"": 0.991393222162453, ""rms_reprojection_px"": 0.30087533593177795}","{""matches"": 604, ""inliers"": 568, ""inlier_ratio"": 0.9403973509933775, ""rms_reprojection_px"": 0.36884504556655884}"
338,1938,True,True,201.01107788085938,273.6229553222656,0.0,0.0,"{""matches"": 1880, ""inliers"": 1871, ""inlier_ratio"": 0.9952127659574468, ""rms_reprojection_px"": 0.27943679690361023}","{""matches"": 598, ""inliers"": 564, ""inlier_ratio"": 0.9431438127090301, ""rms_reprojection_px"": 0.3722802400588989}"
339,1939,True,True,200.9837646484375,273.6832275390625,0.0,0.0,"{""matches"": 1887, ""inliers"": 1872, ""inlier_ratio"": 0.9920508744038156, ""rms_reprojection_px"": 0.30968746542930603}","{""matches"": 605, ""inliers"": 574, ""inlier_ratio"": 0.9487603305785124, ""rms_reprojection_px"": 0.35675325989723206}"
340,1940,True,True,201.62112426757812,275.09918212890625,0.0,0.0,"{""matches"": 1858, ""inliers"": 1846, ""inlier_ratio"": 0.9935414424111948, ""rms_reprojection_px"": 0.3529808223247528}","{""matches"": 610, ""inliers"": 578, ""inlier_ratio"": 0.9475409836065574, ""rms_reprojection_px"": 0.3916171193122864}"
341,1941,True,True,200.55816650390625,273.3318786621094,0.0,0.0,"{""matches"": 1889, ""inliers"": 1878, ""inlier_ratio"": 0.9941768131286395, ""rms_reprojection_px"": 0.2976807951927185}","{""matches"": 601, ""inliers"": 572, ""inlier_ratio"": 0.9517470881863561, ""rms_reprojection_px"": 0.3714265525341034}"
342,1942,True,True,200.43663024902344,272.99859619140625,0.0,0.0,"{""matches"": 1878, ""inliers"": 1860, ""inlier_ratio"": 0.9904153354632588, ""rms_reprojection_px"": 0.22737614810466766}","{""matches"": 603, ""inliers"": 573, ""inlier_ratio"": 0.9502487562189055, ""rms_reprojection_px"": 0.3692683279514313}"
343,1943,True,True,200.1234130859375,272.133544921875,0.0,0.0,"{""matches"": 1868, ""inliers"": 1855, ""inlier_ratio"": 0.9930406852248393, ""rms_reprojection_px"": 0.2820987403392792}","{""matches"": 607, ""inliers"": 576, ""inlier_ratio"": 0.9489291598023064, ""rms_reprojection_px"": 0.3784427046775818}"
344,1944,True,True,200.26913452148438,272.334228515625,0.0,0.0,"{""matches"": 1878, ""inliers"": 1870, ""inlier_ratio"": 0.9957401490947817, ""rms_reprojection_px"": 0.18298640847206116}","{""matches"": 595, ""inliers"": 567, ""inlier_ratio"": 0.9529411764705882, ""rms_reprojection_px"": 0.3760422170162201}"
345,1945,True,True,200.46139526367188,273.0307922363281,0.0,0.0,"{""matches"": 1895, ""inliers"": 1890, ""inlier_ratio"": 0.9973614775725593, ""rms_reprojection_px"": 0.18642672896385193}","{""matches"": 600, ""inliers"": 565, ""inlier_ratio"": 0.9416666666666667, ""rms_reprojection_px"": 0.37999552488327026}"
346,1946,True,True,200.49838256835938,273.1424865722656,0.0,0.0,"{""matches"": 1891, ""inliers"": 1878, ""inlier_ratio"": 0.9931253305129562, ""rms_reprojection_px"": 0.204836905002594}","{""matches"": 592, ""inliers"": 560, ""inlier_ratio"": 0.9459459459459459, ""rms_reprojection_px"": 0.37649792432785034}"
347,1947,True,True,200.50857543945312,273.0700988769531,0.0,0.0,"{""matches"": 1916, ""inliers"": 1902, ""inlier_ratio"": 0.9926931106471816, ""rms_reprojection_px"": 0.1735086739063263}","{""matches"": 596, ""inliers"": 562, ""inlier_ratio"": 0.9429530201342282, ""rms_reprojection_px"": 0.3811687231063843}"
348,1948,True,True,200.7979736328125,273.7791442871094,0.0,0.0,"{""matches"": 1905, ""inliers"": 1895, ""inlier_ratio"": 0.994750656167979, ""rms_reprojection_px"": 0.17899514734745026}","{""matches"": 597, ""inliers"": 567, ""inlier_ratio"": 0.949748743718593, ""rms_reprojection_px"": 0.3719766139984131}"
349,1949,True,True,200.84494018554688,273.5388488769531,0.0,0.0,"{""matches"": 1884, ""inliers"": 1876, ""inlier_ratio"": 0.9957537154989384, ""rms_reprojection_px"": 0.22923967242240906}","{""matches"": 597, ""inliers"": 568, ""inlier_ratio"": 0.9514237855946399, ""rms_reprojection_px"": 0.36230480670928955}"
350,1950,True,True,200.8904266357422,273.5916748046875,0.0,0.0,"{""matches"": 1905, ""inliers"": 1898, ""inlier_ratio"": 0.9963254593175853, ""rms_reprojection_px"": 0.1644812375307083}","{""matches"": 593, ""inliers"": 566, ""inlier_ratio"": 0.954468802698145, ""rms_reprojection_px"": 0.3614526093006134}"
351,1951,True,True,200.6228790283203,273.129638671875,0.0,0.0,"{""matches"": 1904, ""inliers"": 1895, ""inlier_ratio"": 0.9952731092436975, ""rms_reprojection_px"": 0.21693891286849976}","{""matches"": 607, ""inliers"": 577, ""inlier_ratio"": 0.9505766062602965, ""rms_reprojection_px"": 0.372695654630661}"
352,1952,True,True,199.99713134765625,271.69683837890625,0.0,0.0,"{""matches"": 1804, ""inliers"": 1793, ""inlier_ratio"": 0.9939024390243902, ""rms_reprojection_px"": 0.24349196255207062}","{""matches"": 602, ""inliers"": 570, ""inlier_ratio"": 0.946843853820598, ""rms_reprojection_px"": 0.3380184471607208}"
353,1953,True,True,199.69241333007812,271.4534912109375,0.0,0.0,"{""matches"": 1860, ""inliers"": 1852, ""inlier_ratio"": 0.9956989247311828, ""rms_reprojection_px"": 0.2323133498430252}","{""matches"": 609, ""inliers"": 581, ""inlier_ratio"": 0.9540229885057471, ""rms_reprojection_px"": 0.3388395309448242}"
354,1954,True,True,199.76344299316406,271.7508850097656,0.0,0.0,"{""matches"": 1801, ""inliers"": 1791, ""inlier_ratio"": 0.994447529150472, ""rms_reprojection_px"": 0.255095511674881}","{""matches"": 612, ""inliers"": 581, ""inlier_ratio"": 0.9493464052287581, ""rms_reprojection_px"": 0.3637218177318573}"
355,1955,True,True,199.4619140625,271.1130676269531,0.0,0.0,"{""matches"": 1875, ""inliers"": 1863, ""inlier_ratio"": 0.9936, ""rms_reprojection_px"": 0.2586107552051544}","{""matches"": 613, ""inliers"": 579, ""inlier_ratio"": 0.9445350734094616, ""rms_reprojection_px"": 0.341901034116745}"
356,1956,True,True,199.33494567871094,270.94635009765625,0.0,0.0,"{""matches"": 1898, ""inliers"": 1891, ""inlier_ratio"": 0.9963119072708114, ""rms_reprojection_px"": 0.21615733206272125}","{""matches"": 613, ""inliers"": 584, ""inlier_ratio"": 0.9526916802610114, ""rms_reprojection_px"": 0.3626963198184967}"
357,1957,True,True,198.95639038085938,270.2183837890625,0.0,0.0,"{""matches"": 1879, ""inliers"": 1866, ""inlier_ratio"": 0.99308142629058, ""rms_reprojection_px"": 0.2885096073150635}","{""matches"": 628, ""inliers"": 600, ""inlier_ratio"": 0.9554140127388535, ""rms_reprojection_px"": 0.3821956217288971}"
358,1958,True,True,198.85977172851562,270.08349609375,0.0,0.0,"{""matches"": 1878, ""inliers"": 1862, ""inlier_ratio"": 0.9914802981895634, ""rms_reprojection_px"": 0.28100332617759705}","{""matches"": 630, ""inliers"": 601, ""inlier_ratio"": 0.953968253968254, ""rms_reprojection_px"": 0.3884020745754242}"
359,1959,True,True,198.56747436523438,269.4284362792969,0.0,0.0,"{""matches"": 1872, ""inliers"": 1860, ""inlier_ratio"": 0.9935897435897436, ""rms_reprojection_px"": 0.2503081262111664}","{""matches"": 621, ""inliers"": 591, ""inlier_ratio"": 0.9516908212560387, ""rms_reprojection_px"": 0.3910781443119049}"
360,1960,True,True,199.2530059814453,270.46661376953125,0.0,0.0,"{""matches"": 1886, ""inliers"": 1872, ""inlier_ratio"": 0.9925768822905621, ""rms_reprojection_px"": 0.2576540410518646}","{""matches"": 630, ""inliers"": 600, ""inlier_ratio"": 0.9523809523809523, ""rms_reprojection_px"": 0.3936885595321655}"
361,1961,True,True,198.6133270263672,269.531494140625,0.0,0.0,"{""matches"": 1846, ""inliers"": 1823, ""inlier_ratio"": 0.9875406283856988, ""rms_reprojection_px"": 0.3063594102859497}","{""matches"": 651, ""inliers"": 614, ""inlier_ratio"": 0.9431643625192012, ""rms_reprojection_px"": 0.4023370146751404}"
362,1962,True,True,198.5726318359375,269.5506591796875,0.0,0.0,"{""matches"": 1852, ""inliers"": 1836, ""inlier_ratio"": 0.9913606911447084, ""rms_reprojection_px"": 0.3032783567905426}","{""matches"": 626, ""inliers"": 598, ""inlier_ratio"": 0.9552715654952076, ""rms_reprojection_px"": 0.39538902044296265}"
363,1963,True,True,198.62362670898438,269.5716552734375,0.0,0.0,"{""matches"": 1850, ""inliers"": 1829, ""inlier_ratio"": 0.9886486486486487, ""rms_reprojection_px"": 0.289527028799057}","{""matches"": 626, ""inliers"": 593, ""inlier_ratio"": 0.9472843450479234, ""rms_reprojection_px"": 0.3891054093837738}"
364,1964,True,True,198.60943603515625,269.5305480957031,0.0,0.0,"{""matches"": 1832, ""inliers"": 1808, ""inlier_ratio"": 0.9868995633187773, ""rms_reprojection_px"": 0.32662829756736755}","{""matches"": 625, ""inliers"": 597, ""inlier_ratio"": 0.9552, ""rms_reprojection_px"": 0.38488566875457764}"
365,1965,True,True,199.568115234375,271.47930908203125,0.0,0.0,"{""matches"": 1852, ""inliers"": 1831, ""inlier_ratio"": 0.9886609071274298, ""rms_reprojection_px"": 0.28787457942962646}","{""matches"": 619, ""inliers"": 591, ""inlier_ratio"": 0.9547657512116317, ""rms_reprojection_px"": 0.37932392954826355}"
366,1966,True,True,199.25881958007812,270.56005859375,0.0,0.0,"{""matches"": 1853, ""inliers"": 1834, ""inlier_ratio"": 0.9897463572584997, ""rms_reprojection_px"": 0.34261393547058105}","{""matches"": 638, ""inliers"": 611, ""inlier_ratio"": 0.957680250783699, ""rms_reprojection_px"": 0.39475730061531067}"
367,1967,True,True,199.88961791992188,271.88690185546875,0.0,0.0,"{""matches"": 1853, ""inliers"": 1829, ""inlier_ratio"": 0.9870480302212629, ""rms_reprojection_px"": 0.3479418158531189}","{""matches"": 627, ""inliers"": 601, ""inlier_ratio"": 0.9585326953748007, ""rms_reprojection_px"": 0.37279850244522095}"
368,1968,True,True,200.6961669921875,273.53955078125,0.0,0.0,"{""matches"": 1891, ""inliers"": 1878, ""inlier_ratio"": 0.9931253305129562, ""rms_reprojection_px"": 0.25297975540161133}","{""matches"": 623, ""inliers"": 592, ""inlier_ratio"": 0.9502407704654896, ""rms_reprojection_px"": 0.3720256984233856}"
369,1969,True,True,200.598876953125,273.0602111816406,0.0,0.0,"{""matches"": 1861, ""inliers"": 1847, ""inlier_ratio"": 0.9924771628156905, ""rms_reprojection_px"": 0.3025132119655609}","{""matches"": 611, ""inliers"": 585, ""inlier_ratio"": 0.9574468085106383, ""rms_reprojection_px"": 0.35585421323776245}"
370,1970,True,True,200.88226318359375,273.7490234375,0.0,0.0,"{""matches"": 1864, ""inliers"": 1839, ""inlier_ratio"": 0.9865879828326181, ""rms_reprojection_px"": 0.31829994916915894}","{""matches"": 610, ""inliers"": 587, ""inlier_ratio"": 0.9622950819672131, ""rms_reprojection_px"": 0.3761184513568878}"
371,1971,True,True,200.91004943847656,273.52789306640625,0.0,0.0,"{""matches"": 1887, ""inliers"": 1873, ""inlier_ratio"": 0.9925808161102279, ""rms_reprojection_px"": 0.31819769740104675}","{""matches"": 608, ""inliers"": 583, ""inlier_ratio"": 0.9588815789473685, ""rms_reprojection_px"": 0.3526157736778259}"
372,1972,True,True,200.86044311523438,273.4618835449219,0.0,0.0,"{""matches"": 1904, ""inliers"": 1898, ""inlier_ratio"": 0.9968487394957983, ""rms_reprojection_px"": 0.28491300344467163}","{""matches"": 606, ""inliers"": 581, ""inlier_ratio"": 0.9587458745874587, ""rms_reprojection_px"": 0.35850006341934204}"
373,1973,True,True,200.98043823242188,273.6336669921875,0.0,0.0,"{""matches"": 1886, ""inliers"": 1873, ""inlier_ratio"": 0.9931071049840933, ""rms_reprojection_px"": 0.27697721123695374}","{""matches"": 613, ""inliers"": 585, ""inlier_ratio"": 0.9543230016313213, ""rms_reprojection_px"": 0.3488982915878296}"
374,1974,True,True,201.24728393554688,274.4049987792969,0.0,0.0,"{""matches"": 1908, ""inliers"": 1898, ""inlier_ratio"": 0.9947589098532494, ""rms_reprojection_px"": 0.2582988142967224}","{""matches"": 608, ""inliers"": 581, ""inlier_ratio"": 0.9555921052631579, ""rms_reprojection_px"": 0.3687782287597656}"
375,1975,True,True,201.37286376953125,274.5687561035156,0.0,0.0,"{""matches"": 1904, ""inliers"": 1885, ""inlier_ratio"": 0.9900210084033614, ""rms_reprojection_px"": 0.23782981932163239}","{""matches"": 606, ""inliers"": 575, ""inlier_ratio"": 0.9488448844884488, ""rms_reprojection_px"": 0.3529388904571533}"
376,1976,True,True,201.48715209960938,274.7682800292969,0.0,0.0,"{""matches"": 1881, ""inliers"": 1864, ""inlier_ratio"": 0.9909622541201488, ""rms_reprojection_px"": 0.28762999176979065}","{""matches"": 610, ""inliers"": 580, ""inlier_ratio"": 0.9508196721311475, ""rms_reprojection_px"": 0.35499775409698486}"
377,1977,True,True,201.90042114257812,275.43963623046875,0.0,0.0,"{""matches"": 1895, ""inliers"": 1872, ""inlier_ratio"": 0.9878627968337731, ""rms_reprojection_px"": 0.2594279646873474}","{""matches"": 610, ""inliers"": 580, ""inlier_ratio"": 0.9508196721311475, ""rms_reprojection_px"": 0.389543354511261}"
378,1978,True,True,201.7901611328125,275.2620544433594,0.0,0.0,"{""matches"": 1879, ""inliers"": 1866, ""inlier_ratio"": 0.99308142629058, ""rms_reprojection_px"": 0.2579500377178192}","{""matches"": 604, ""inliers"": 577, ""inlier_ratio"": 0.9552980132450332, ""rms_reprojection_px"": 0.3737175464630127}"
379,1979,True,True,201.9039764404297,275.3695983886719,0.0,0.0,"{""matches"": 1875, ""inliers"": 1865, ""inlier_ratio"": 0.9946666666666667, ""rms_reprojection_px"": 0.34494832158088684}","{""matches"": 598, ""inliers"": 571, ""inlier_ratio"": 0.9548494983277592, ""rms_reprojection_px"": 0.3720457851886749}"
380,1980,True,True,202.22923278808594,276.25372314453125,0.0,0.0,"{""matches"": 1808, ""inliers"": 1793, ""inlier_ratio"": 0.9917035398230089, ""rms_reprojection_px"": 0.3690148591995239}","{""matches"": 612, ""inliers"": 582, ""inlier_ratio"": 0.9509803921568627, ""rms_reprojection_px"": 0.3470780849456787}"
381,1981,True,True,202.3865966796875,276.58892822265625,0.0,0.0,"{""matches"": 1899, ""inliers"": 1888, ""inlier_ratio"": 0.9942074776197999, ""rms_reprojection_px"": 0.2521938681602478}","{""matches"": 613, ""inliers"": 581, ""inlier_ratio"": 0.9477977161500816, ""rms_reprojection_px"": 0.34743303060531616}"
382,1982,True,True,201.40731811523438,275.6697692871094,0.0,0.0,"{""matches"": 1771, ""inliers"": 1748, ""inlier_ratio"": 0.987012987012987, ""rms_reprojection_px"": 0.2963935136795044}","{""matches"": 604, ""inliers"": 570, ""inlier_ratio"": 0.9437086092715232, ""rms_reprojection_px"": 0.3878711462020874}"
383,1983,True,True,201.99627685546875,276.23992919921875,0.0,0.0,"{""matches"": 1894, ""inliers"": 1877, ""inlier_ratio"": 0.9910242872228089, ""rms_reprojection_px"": 0.20943239331245422}","{""matches"": 611, ""inliers"": 579, ""inlier_ratio"": 0.9476268412438625, ""rms_reprojection_px"": 0.3791492283344269}"
384,1984,True,True,201.16238403320312,274.1738586425781,0.0,0.0,"{""matches"": 1871, ""inliers"": 1853, ""inlier_ratio"": 0.9903794762159273, ""rms_reprojection_px"": 0.28905433416366577}","{""matches"": 607, ""inliers"": 578, ""inlier_ratio"": 0.9522240527182867, ""rms_reprojection_px"": 0.3437753915786743}"
385,1985,True,True,201.2172088623047,274.1147766113281,0.0,0.0,"{""matches"": 1884, ""inliers"": 1857, ""inlier_ratio"": 0.9856687898089171, ""rms_reprojection_px"": 0.2755236327648163}","{""matches"": 600, ""inliers"": 572, ""inlier_ratio"": 0.9533333333333334, ""rms_reprojection_px"": 0.34082236886024475}"
386,1986,True,True,200.55740356445312,273.0984802246094,0.0,0.0,"{""matches"": 1916, ""inliers"": 1899, ""inlier_ratio"": 0.9911273486430062, ""rms_reprojection_px"": 0.23154596984386444}","{""matches"": 601, ""inliers"": 575, ""inlier_ratio"": 0.956738768718802, ""rms_reprojection_px"": 0.34619876742362976}"
