event_id,corpus_unit,event_date,y,p_model,p_close,loss_model,loss_close,brier_delta_close_minus_model
0022400330,2024-25,2024-12-05,1.0,0.3919345079349766,0.47,0.36974364264027915,0.28090000000000004,-0.08884364264027911
0022400331,2024-25,2024-12-05,0.0,0.5814186020531747,0.54,0.33804759081346797,0.2916,-0.04644759081346794
0022400332,2024-25,2024-12-05,1.0,0.625774625949326,0.375,0.14004463058336689,0.390625,0.2505803694166331
0022400333,2024-25,2024-12-06,1.0,0.40680367682626434,0.23,0.351881877826839,0.5929,0.241018122173161
0022400405,2024-25,2024-12-25,1.0,0.7851045877477291,0.76,0.046180038207073476,0.0576,0.011419961792926522
0022400406,2024-25,2024-12-25,0.0,0.6973581058190524,0.655,0.48630832775153676,0.42902500000000005,-0.05728332775153672
0022400407,2024-25,2024-12-25,0.0,0.8136157644803919,0.795,0.6619706122110125,0.6320250000000001,-0.02994561221101244
0022400408,2024-25,2024-12-25,0.0,0.6066470345026055,0.605,0.3680206244708054,0.366025,-0.001995624470805424
0022400409,2024-25,2024-12-25,1.0,0.5081441110144943,0.465,0.2419222155297221,0.2862249999999999,0.0443027844702778
0022400419,2024-25,2024-12-27,0.0,0.5437069716605331,0.325,0.2956172710322677,0.10562500000000001,-0.18999227103226768
0022400420,2024-25,2024-12-27,1.0,0.7560454157646355,0.825,0.05951383916944957,0.030625000000000017,-0.028888839169449555
0022400421,2024-25,2024-12-27,0.0,0.6004107693269654,0.26,0.3604930919237984,0.06760000000000001,-0.2928930919237984
0022400422,2024-25,2024-12-27,0.0,0.6487388731181848,0.49,0.42086212549465224,0.24009999999999998,-0.18076212549465226
0022400423,2024-25,2024-12-27,0.0,0.40546484790920917,0.285,0.16440174289003812,0.08122499999999999,-0.08317674289003812
0022400424,2024-25,2024-12-27,0.0,0.5315066164294743,0.405,0.2824992833083083,0.16402500000000003,-0.11847428330830828
0022400425,2024-25,2024-12-27,0.0,0.517990713117708,0.515,0.26831437887619164,0.265225,-0.0030893788761916507
0022400426,2024-25,2024-12-27,1.0,0.6534006683361345,0.675,0.12013109670983822,0.10562499999999997,-0.014506096709838254
0022400427,2024-25,2024-12-28,1.0,0.5617463327600418,0.475,0.192066276849272,0.275625,0.08355872315072801
0022400428,2024-25,2024-12-28,0.0,0.14517187086865657,0.105,0.021074872091505898,0.011024999999999998,-0.0100498720915059
0022400429,2024-25,2024-12-28,0.0,0.19432079542294042,0.13,0.037760571533804264,0.016900000000000002,-0.020860571533804263
0022400430,2024-25,2024-12-28,1.0,0.5075701657248166,0.465,0.24248714168428456,0.2862249999999999,0.04373785831571533
0022400431,2024-25,2024-12-28,1.0,0.6095374389723586,0.685,0.15246101156426461,0.09922499999999997,-0.05323601156426465
0022400432,2024-25,2024-12-28,1.0,0.7959201645364904,0.695,0.04164857924281316,0.09302500000000002,0.05137642075718687
0022400433,2024-25,2024-12-28,0.0,0.43704223919511376,0.245,0.19100591884067902,0.060024999999999995,-0.13098091884067903
0022400434,2024-25,2024-12-28,1.0,0.2909455470641512,0.405,0.5027582172281558,0.354025,-0.14873321722815586
0022400435,2024-25,2024-12-28,1.0,0.7428506789269762,0.4,0.06612577332831708,0.36,0.2938742266716829
0022400502,2024-25,2025-01-07,1.0,0.3112700922721919,0.33,0.47434888579875517,0.4488999999999999,-0.02544888579875526
0022400503,2024-25,2025-01-07,0.0,0.22933128280114898,0.125,0.05259283727122057,0.015625,-0.03696783727122057
0022400504,2024-25,2025-01-07,1.0,0.6069350310545374,0.31,0.1545000698120975,0.4760999999999999,0.32159993018790245
0022400505,2024-25,2025-01-07,0.0,0.3607654265222916,0.37,0.130151692973811,0.1369,0.006748307026189004
0022400506,2024-25,2025-01-07,0.0,0.44946410575582496,0.325,0.2020179823628834,0.10562500000000001,-0.09639298236288339
0022400507,2024-25,2025-01-07,0.0,0.5217856208887341,0.195,0.2722602341662418,0.038025,-0.23423523416624178
0022400508,2024-25,2025-01-07,0.0,0.6347775358652576,0.76,0.4029425200391685,0.5776,0.17465747996083153
0022400509,2024-25,2025-01-08,1.0,0.5441253701391717,0.575,0.20782167815074717,0.18062500000000004,-0.02719667815074714
0022400510,2024-25,2025-01-08,1.0,0.6821472159560413,0.645,0.10103039232449543,0.126025,0.02499460767550457
0022400511,2024-25,2025-01-08,1.0,0.880935546238972,0.86,0.014176344149411983,0.019600000000000003,0.00542365585058802
0022400513,2024-25,2025-01-08,0.0,0.5568442638270237,0.215,0.31007553415705996,0.046224999999999995,-0.26385053415705995
0022400516,2024-25,2025-01-08,1.0,0.6781127016571993,0.635,0.1036114328344272,0.13322499999999998,0.029613567165572785
0022400630,2024-25,2025-01-24,0.0,0.2857142857142857,0.48,0.08163265306122448,0.2304,0.14876734693877552
0022400631,2024-25,2025-01-24,1.0,0.32,0.2,0.4623999999999999,0.6400000000000001,0.1776000000000002
0022400632,2024-25,2025-01-24,1.0,0.6625,0.79,0.11390625000000001,0.044099999999999986,-0.06980625000000003
0022400634,2024-25,2025-01-25,1.0,0.5,0.395,0.25,0.366025,0.11602499999999999
0022400635,2024-25,2025-01-25,0.0,0.40404040404040403,0.23,0.16324864809713294,0.0529,-0.11034864809713293
0022400636,2024-25,2025-01-25,0.0,0.4056603773584906,0.29,0.164560341758633,0.0841,-0.080460341758633
0022400638,2024-25,2025-01-25,1.0,0.6146788990825688,0.6,0.1484723508122212,0.16000000000000003,0.011527649187778821
0022400639,2024-25,2025-01-25,0.0,0.6666666666666666,0.685,0.4444444444444444,0.46922500000000006,0.02478055555555564
0022400640,2024-25,2025-01-25,0.0,0.5333333333333333,0.655,0.28444444444444444,0.42902500000000005,0.1445805555555556
0022400641,2024-25,2025-01-25,1.0,0.6698756668747123,0.63,0.1089820753214159,0.1369,0.02791792467858409
0022400644,2024-25,2025-01-25,0.0,0.5,0.48,0.25,0.2304,-0.019600000000000006
0022400645,2024-25,2025-01-25,1.0,1.0,0.905,0.0,0.009024999999999995,0.009024999999999995
0022400646,2024-25,2025-01-25,1.0,0.6181818181818182,0.595,0.14578512396694215,0.16402500000000003,0.018239876033057878
0022401201,2024-25,2024-12-10,1.0,0.5292579117394329,0.75,0.22159811365991952,0.0625,-0.15909811365991952
0022401202,2024-25,2024-12-11,0.0,0.7106143756254248,0.745,0.5049727908455124,0.555025,0.050052209154487604
0022401203,2024-25,2024-12-10,1.0,0.6696110967307677,0.635,0.10915682740344615,0.13322499999999998,0.024068172596553833
0022401204,2024-25,2024-12-11,1.0,0.5924985898490659,0.59,0.16605739927499982,0.16810000000000003,0.0020426007250002043
0022500009,2025-26,2025-12-25,1.0,0.6458333333333334,0.615,0.12543402777777776,0.148225,0.022790972222222233
0022500010,2025-26,2025-12-25,0.0,0.7171717171717171,0.755,0.5143352719110295,0.570025,0.05568972808897055
0022500011,2025-26,2025-12-25,1.0,0.7,0.735,0.09000000000000002,0.07022500000000001,-0.019775000000000015
0022500012,2025-26,2025-12-25,0.0,0.6113989637305699,0.485,0.37380869285081475,0.235225,-0.13858369285081476
0022500013,2025-26,2025-12-25,1.0,0.6082474226804123,0.495,0.1534700818365395,0.255025,0.10155491816346049
0022500043,2025-26,2025-11-14,1.0,0.8518518518518519,0.735,0.02194787379972565,0.07022500000000001,0.048277126200274356
0022500057,2025-26,2025-11-25,1.0,0.15,0.175,0.7224999999999999,0.6806249999999999,-0.041874999999999996
0022500058,2025-26,2025-11-25,0.0,0.3802083333333333,0.365,0.1445583767361111,0.13322499999999998,-0.011333376736111123
0022500059,2025-26,2025-11-25,1.0,0.7142857142857143,0.695,0.08163265306122448,0.09302500000000002,0.011392346938775541
0022500620,2025-26,2026-01-21,0.0,0.3770491803278688,0.425,0.14216608438591774,0.18062499999999998,0.03845891561408224
0022500621,2025-26,2026-01-21,1.0,0.8095238095238095,0.795,0.03628117913832199,0.042024999999999986,0.0057438208616779965
0022500622,2025-26,2026-01-21,1.0,0.8125,0.85,0.03515625,0.022500000000000006,-0.012656249999999994
0022500623,2025-26,2026-01-21,0.0,0.6091370558375635,0.525,0.37104795279445496,0.275625,-0.09542295279445495
0022500624,2025-26,2026-01-21,0.0,0.10714285714285714,0.275,0.011479591836734693,0.07562500000000001,0.06414540816326532
0022500625,2025-26,2026-01-21,0.0,0.18181818181818182,0.185,0.03305785123966942,0.034225,0.001167148760330576
0022500626,2025-26,2026-01-21,0.0,0.375,0.365,0.140625,0.13322499999999998,-0.007400000000000018
0022500628,2025-26,2026-01-22,1.0,0.372972972972973,0.455,0.3931628926223521,0.29702499999999993,-0.09613789262235217
0022500629,2025-26,2026-01-22,0.0,0.10344827586206896,0.295,0.01070154577883472,0.08702499999999999,0.07632345422116527
0022500630,2025-26,2026-01-22,1.0,0.3763440860215054,0.315,0.3889466990403515,0.46922500000000006,0.08027830095964855
0022500664,2025-26,2026-01-27,1.0,0.3137254901960784,0.315,0.47097270280661285,0.46922500000000006,-0.0017477028066127942
0022500665,2025-26,2026-01-27,1.0,0.7297297297297297,0.865,0.07304601899196494,0.018225,-0.05482101899196494
0022500666,2025-26,2026-01-27,1.0,0.6039603960396039,0.765,0.15684736790510737,0.055224999999999996,-0.10162236790510737
0022500667,2025-26,2026-01-27,1.0,0.8529411764705882,0.855,0.02162629757785468,0.021025000000000005,-0.0006012975778546745
0022500668,2025-26,2026-01-27,0.0,0.5151515151515151,0.295,0.26538108356290174,0.08702499999999999,-0.17835608356290175
0022500669,2025-26,2026-01-27,1.0,0.8372093023255814,0.725,0.026500811249323946,0.07562500000000001,0.04912418875067606
0022500670,2025-26,2026-01-27,0.0,0.3168316831683168,0.245,0.10038231545926866,0.060024999999999995,-0.04035731545926867
0022500671,2025-26,2026-01-28,1.0,0.6059113300492611,0.605,0.1553058797835424,0.15602500000000002,0.0007191202164576194
0022500672,2025-26,2026-01-28,1.0,0.400380572048698,0.455,0.35954345837664675,0.29702499999999993,-0.06251845837664682
0022500673,2025-26,2026-01-28,0.0,0.7007299270072993,0.655,0.491022430603655,0.42902500000000005,-0.06199743060365498
0022500674,2025-26,2026-01-28,0.0,0.6296296296296297,0.575,0.3964334705075446,0.33062499999999995,-0.06580847050754468
0022500675,2025-26,2026-01-28,0.0,0.6078431372549019,0.55,0.3694732795078815,0.30250000000000005,-0.06697327950788146
0022500676,2025-26,2026-01-28,0.0,0.6048780487804879,0.435,0.3658774538964903,0.189225,-0.17665245389649029
0022500677,2025-26,2026-01-28,0.0,0.38164251207729466,0.265,0.145651007024668,0.07022500000000001,-0.07542600702466798
0022500679,2025-26,2026-01-28,0.0,0.6019417475728156,0.565,0.36233386747101526,0.3192249999999999,-0.04310886747101533
0022500775,2025-26,2026-02-11,1.0,0.5951557093425608,0.545,0.16389889967792512,0.20702499999999996,0.04312610032207484
0022500776,2025-26,2026-02-11,1.0,0.8378378378378378,0.905,0.02629656683710738,0.009024999999999995,-0.017271566837107385
0022500777,2025-26,2026-02-11,0.0,0.5972222222222224,0.805,0.3566743827160496,0.6480250000000001,0.29135061728395045
0022500778,2025-26,2026-02-11,1.0,0.75,0.855,0.0625,0.021025000000000005,-0.041475
0022500779,2025-26,2026-02-11,0.0,0.23076923076923078,0.665,0.053254437869822494,0.44222500000000003,0.38897056213017756
0022500780,2025-26,2026-02-11,0.0,0.46153846153846156,0.435,0.21301775147928997,0.189225,-0.02379275147928997
0022500781,2025-26,2026-02-11,0.0,0.3794642857142857,0.505,0.14399314413265304,0.255025,0.11103185586734696
0022500782,2025-26,2026-02-11,0.0,0.6031746031746031,0.735,0.36381960191484,0.540225,0.17640539808515998
0022500783,2025-26,2026-02-11,1.0,0.64,0.705,0.1296,0.08702500000000002,-0.042574999999999974
0022500784,2025-26,2026-02-11,0.0,0.3811659192825112,0.535,0.14528745802248186,0.286225,0.14093754197751815
0022500785,2025-26,2026-02-11,0.0,0.38288288288288286,0.295,0.1465993020047074,0.08702499999999999,-0.0595743020047074
0022500786,2025-26,2026-02-11,1.0,0.5962441314553991,0.665,0.16301880138420502,0.11222499999999998,-0.05079380138420504
0022500787,2025-26,2026-02-11,1.0,0.7380952380952381,0.845,0.06859410430839,0.024025000000000008,-0.04456910430838999
0022500788,2025-26,2026-02-11,0.0,0.4482758620689655,0.315,0.2009512485136742,0.09922500000000001,-0.1017262485136742
0022500789,2025-26,2026-02-12,0.0,0.8266666666666667,0.835,0.6833777777777778,0.697225,0.013847222222222233
0022500790,2025-26,2026-02-12,0.0,0.37777777777777777,0.295,0.14271604938271604,0.08702499999999999,-0.055691049382716046
0022500791,2025-26,2026-02-12,1.0,0.7441860465116279,0.685,0.06544077879935101,0.09922499999999997,0.03378422120064896
0022500792,2025-26,2026-02-19,0.0,0.37280701754385964,0.375,0.13898507232994767,0.140625,0.0016399276700523324
0022500793,2025-26,2026-02-19,1.0,0.8421052631578947,0.895,0.02493074792243769,0.011024999999999997,-0.013905747922437692
0022500794,2025-26,2026-02-19,0.0,0.5979381443298969,0.495,0.3575300244446806,0.245025,-0.11250502444468063
0022500795,2025-26,2026-02-19,1.0,0.37117903930131,0.455,0.3954158006140234,0.29702499999999993,-0.0983908006140235
0022500796,2025-26,2026-02-19,0.0,0.37349397590361444,0.585,0.13949775003628972,0.34222499999999995,0.20272724996371022
0022500797,2025-26,2026-02-19,0.0,0.43333333333333335,0.325,0.1877777777777778,0.10562500000000001,-0.08215277777777778
0022500798,2025-26,2026-02-19,1.0,0.6666666666666666,0.715,0.11111111111111113,0.08122500000000002,-0.029886111111111113
0022500799,2025-26,2026-02-19,0.0,0.3744493392070485,0.335,0.14021230763259526,0.11222500000000002,-0.027987307632595243
0022500800,2025-26,2026-02-19,0.0,0.37610619469026546,0.271,0.14145586968439186,0.073441,-0.06801486968439185
0022500801,2025-26,2026-02-19,1.0,0.596551724137931,0.3745,0.16277051129607611,0.3912502499999999,0.2284797387039238
0022500803,2025-26,2026-02-20,1.0,0.5333333333333333,0.455,0.2177777777777778,0.29702499999999993,0.07924722222222214
0022500804,2025-26,2026-02-20,1.0,0.6470588235294118,0.555,0.12456747404844289,0.19802499999999995,0.07345752595155706
0022500806,2025-26,2026-02-20,1.0,0.7547169811320755,0.865,0.06016375934496259,0.018225,-0.04193875934496259
0022500807,2025-26,2026-02-20,0.0,0.37280701754385964,0.625,0.13898507232994767,0.390625,0.25163992767005233
0022500831,2025-26,2026-02-24,0.0,0.3686440677966102,0.175,0.13589844872163173,0.030624999999999996,-0.10527344872163173
0022500832,2025-26,2026-02-24,1.0,0.7037037037037037,0.845,0.0877914951989026,0.024025000000000008,-0.0637664951989026
0022500833,2025-26,2026-02-24,0.0,0.42424242424242425,0.485,0.1799816345270891,0.235225,0.055243365472910894
0022500834,2025-26,2026-02-24,0.0,0.3702127659574468,0.495,0.13705749207786327,0.245025,0.10796750792213672
0022500835,2025-26,2026-02-24,1.0,0.5927601809954751,0.615,0.16584427018283818,0.148225,-0.01761927018283818
0022500836,2025-26,2026-02-24,0.0,0.4444444444444444,0.265,0.19753086419753085,0.07022500000000001,-0.12730586419753084
0022500837,2025-26,2026-02-24,1.0,0.5510204081632653,0.315,0.20158267388588094,0.46922500000000006,0.2676423261141191
0022500838,2025-26,2026-02-24,1.0,0.36752136752136755,0.475,0.40002922054204104,0.275625,-0.12440422054204103
0022500839,2025-26,2026-02-24,0.0,0.36909871244635195,0.335,0.1362338595295548,0.11222500000000002,-0.024008859529554782
0022500840,2025-26,2026-02-24,0.0,0.6415094339622641,0.695,0.4115343538625845,0.4830249999999999,0.0714906461374154
0022500841,2025-26,2026-02-24,0.0,0.37209302325581395,0.335,0.1384532179556517,0.11222500000000002,-0.026228217955651667
0022500842,2025-26,2026-02-25,1.0,0.367816091954023,0.785,0.39965649359228433,0.04622499999999999,-0.3534314935922843
0022500843,2025-26,2026-02-25,0.0,0.3670886075949367,0.335,0.13475404582598943,0.11222500000000002,-0.022529045825989413
0022500844,2025-26,2026-02-25,0.0,0.36554621848739494,0.375,0.13362403785043428,0.140625,0.00700096214956572
0022500845,2025-26,2026-02-25,1.0,0.8297872340425532,0.865,0.02897238569488457,0.018225,-0.010747385694884568
0022500846,2025-26,2026-02-25,1.0,0.36401673640167365,0.415,0.40447471157717824,0.34222499999999995,-0.06224971157717829
0022500847,2025-26,2026-02-25,1.0,0.4117647058823529,0.58,0.34602076124567477,0.17640000000000003,-0.16962076124567474
0022500850,2025-26,2026-02-26,1.0,0.75,0.86,0.0625,0.019600000000000003,-0.042899999999999994
0022500901,2025-26,2026-03-05,1.0,0.8070175438596491,0.855,0.03724222837796247,0.021025000000000005,-0.016217228377962464
0022500931,2025-26,2026-03-09,1.0,0.7096774193548387,0.875,0.08428720083246616,0.015625,-0.06866220083246616
0022500932,2025-26,2026-03-09,1.0,0.4117647058823529,0.515,0.34602076124567477,0.235225,-0.11079576124567478
0022500933,2025-26,2026-03-09,1.0,0.75,0.565,0.0625,0.18922500000000006,0.12672500000000006
0022500934,2025-26,2026-03-09,1.0,0.2972972972972973,0.295,0.49379108838568286,0.4970250000000001,0.003233911614317242
0022500935,2025-26,2026-03-09,1.0,0.3655913978494624,0.465,0.40247427448259915,0.2862249999999999,-0.11624927448259925
0022500937,2025-26,2026-03-10,0.0,0.08823529411764706,0.095,0.007785467128027683,0.009025,0.001239532871972317
0022500938,2025-26,2026-03-10,1.0,0.8367346938775511,0.905,0.026655560183256963,0.009024999999999995,-0.01763056018325697
0022500939,2025-26,2026-03-10,1.0,0.7142857142857143,0.775,0.08163265306122448,0.05062499999999999,-0.031007653061224494
0022500940,2025-26,2026-03-10,1.0,0.6346153846153846,0.635,0.13350591715976334,0.13322499999999998,-0.00028091715976336085
0022500941,2025-26,2026-03-10,0.0,0.4230769230769231,0.445,0.17899408284023668,0.198025,0.019030917159763322
0022500942,2025-26,2026-03-10,1.0,0.5955555555555555,0.585,0.16357530864197534,0.17222500000000002,0.00864969135802468
0022500943,2025-26,2026-03-10,0.0,0.68,0.675,0.4624000000000001,0.45562500000000006,-0.006775000000000031
0022500944,2025-26,2026-03-10,0.0,0.5982142857142855,0.435,0.3578603316326528,0.189225,-0.1686353316326528
0022500945,2025-26,2026-03-10,1.0,0.5964125560538114,0.575,0.16288282491101794,0.18062500000000004,0.0177421750889821
0022500946,2025-26,2026-03-10,1.0,0.5185185185185185,0.425,0.2318244170096022,0.33062499999999995,0.09880058299039773
0022500983,2025-26,2026-03-16,1.0,0.37894736842105264,0.575,0.38570637119113566,0.18062500000000004,-0.20508137119113562
0022500984,2025-26,2026-03-16,0.0,0.297029702970297,0.255,0.08822664444662287,0.065025,-0.02320164444662287
0022500985,2025-26,2026-03-16,0.0,0.36904761904761907,0.185,0.13619614512471656,0.034225,-0.10197114512471656
0022500986,2025-26,2026-03-16,1.0,0.6794871794871795,0.785,0.10272846811308348,0.04622499999999999,-0.05650346811308349
0022500987,2025-26,2026-03-16,1.0,0.6015037593984962,0.725,0.1587992537735316,0.07562500000000001,-0.08317425377353159
0022500988,2025-26,2026-03-16,1.0,0.5978835978835978,0.745,0.16169760085104007,0.065025,-0.09667260085104007
0022500989,2025-26,2026-03-16,0.0,0.6,0.495,0.36,0.245025,-0.114975
0022500990,2025-26,2026-03-16,0.0,0.3705179282868526,0.245,0.13728353518198125,0.060024999999999995,-0.07725853518198125
0022500991,2025-26,2026-03-17,1.0,0.5968586387434555,0.635,0.16252295715577975,0.13322499999999998,-0.029297957155779764
0022500995,2025-26,2026-03-17,0.0,0.3661417322834646,0.165,0.13405976811953624,0.027225000000000003,-0.10683476811953624
0022500997,2025-26,2026-03-17,1.0,0.5769230769230769,0.905,0.17899408284023674,0.009024999999999995,-0.16996908284023673
0022501047,2025-26,2026-03-24,1.0,0.8053097345132744,0.935,0.03790429947529171,0.004224999999999993,-0.03367929947529172
0022501048,2025-26,2026-03-24,1.0,0.8070175438596491,0.77,0.03724222837796247,0.05289999999999999,0.01565777162203752
0022501049,2025-26,2026-03-24,1.0,0.7111111111111111,0.805,0.08345679012345678,0.03802499999999998,-0.04543179012345679
0022501050,2025-26,2026-03-24,0.0,0.38461538461538464,0.315,0.14792899408284024,0.09922500000000001,-0.048703994082840235
0022501051,2025-26,2026-03-25,0.0,0.6666666666666666,0.565,0.4444444444444444,0.3192249999999999,-0.1252194444444445
0022501052,2025-26,2026-03-25,0.0,0.07894736842105263,0.205,0.006232686980609418,0.04202499999999999,0.03579231301939058
0022501053,2025-26,2026-03-25,1.0,0.6629213483146067,0.695,0.1136220174220427,0.09302500000000002,-0.020597017422042674
0022501054,2025-26,2026-03-25,1.0,0.36649214659685864,0.44,0.40133220032345596,0.31360000000000005,-0.08773220032345591
0022501055,2025-26,2026-03-25,0.0,0.7142857142857143,0.565,0.5102040816326531,0.3192249999999999,-0.19097908163265315
0022501056,2025-26,2026-03-25,0.0,0.0,0.075,0.0,0.005625,0.005625
0022501058,2025-26,2026-03-25,1.0,0.6111111111111112,0.46,0.15123456790123452,0.2916,0.1403654320987655
0022501059,2025-26,2026-03-25,1.0,0.808695652173913,0.845,0.03659735349716446,0.024025000000000008,-0.012572353497164453
0022501061,2025-26,2026-03-25,1.0,0.5833333333333334,0.895,0.17361111111111108,0.011024999999999997,-0.16258611111111107
0022501062,2025-26,2026-03-25,1.0,0.6048387096774194,0.62,0.15615244536940687,0.1444,-0.011752445369406866
0022501092,2025-26,2026-03-30,1.0,0.36597938144329895,0.585,0.40198214475502175,0.17222500000000002,-0.22975714475502174
0022501093,2025-26,2026-03-30,0.0,0.35526315789473684,0.135,0.12621191135734072,0.018225,-0.10798691135734072
0022501094,2025-26,2026-03-30,1.0,0.855072463768116,0.945,0.02100399075824406,0.0030250000000000055,-0.017978990758244055
0022501096,2025-26,2026-03-30,0.0,0.075,0.075,0.005625,0.005625,0.0
0022501097,2025-26,2026-03-30,1.0,0.7127659574468085,0.855,0.08250339520144863,0.021025000000000005,-0.06147839520144863
0022501098,2025-26,2026-03-30,1.0,0.8571428571428571,0.915,0.020408163265306135,0.007224999999999994,-0.013183163265306141
0022501099,2025-26,2026-03-31,1.0,0.5357142857142856,0.545,0.21556122448979603,0.20702499999999996,-0.008536224489796074
0022501102,2025-26,2026-03-31,1.0,0.38333333333333336,0.495,0.3802777777777778,0.255025,-0.12525277777777782
0022501103,2025-26,2026-03-31,1.0,0.6051282051282051,0.555,0.15592373438527288,0.19802499999999995,0.042101265614727074
0022501114,2025-26,2026-04-02,1.0,0.6170212765957448,0.665,0.146672702580353,0.11222499999999998,-0.034447702580353026
0022501116,2025-26,2026-04-02,1.0,0.7156862745098039,0.765,0.08083429450211456,0.055224999999999996,-0.025609294502114563
0022501117,2025-26,2026-04-02,0.0,0.3673469387755102,0.205,0.13494377342773844,0.04202499999999999,-0.09291877342773845
0022501119,2025-26,2026-04-02,0.0,0.35064935064935066,0.555,0.12295496711081128,0.30802500000000005,0.18507003288918877
0022501123,2025-26,2026-04-03,1.0,0.8135593220338984,0.895,0.03476012640045962,0.011024999999999997,-0.023735126400459623
0022501124,2025-26,2026-04-03,1.0,0.86,0.935,0.019600000000000003,0.004224999999999993,-0.01537500000000001
0022501126,2025-26,2026-04-03,0.0,0.13333333333333333,0.055,0.017777777777777778,0.003025,-0.014752777777777778
